,track,pianist,duration
0,jtd/drewk-eveningatthepark-vindingmthigpene-1981-cb60e40d,13,79.98958333333333
1,pijama/coreac-desafinadoliveinberlin-unaccompanied-xxxx-2h0p2v1x,5,279.4296875
2,jtd/evansb-stellabystarlight-gomezejoep-1966-0af298a5,2,29.989583333333332
3,jtd/evansb-gloriasstep-gomezemorellm-1972-b519428f,2,128.80989583333331
4,jtd/brownr-howcomeyoudome-petersononashl-1994-c7118c8a,15,61.37890625
5,jtd/evansb-sugarplum-gomezemorellm-1972-0cfa2d37,2,102.5
6,pijama/ibrahima-triestemylove-unaccompanied-xxxx-hr0fn11z,0,76.02994791666666
7,jtd/jamala-littleoldlady-crosbyifournierv-1959-602da9e5,1,239.98958333333331
8,jtd/cowells-brilliantcircles-thomascthomasw-1993-5f62849c,16,158.13932291666666
9,jtd/brownr-rayoflight-jamalanashl-1994-6624a2f4,1,86.96875
10,jtd/evansb-waltzfordebby-gomezemorellm-1973-a0501c38,2,49.98958333333333
11,jtd/coreac-pucciniswalk-gomezemotianp-2010-f73a790c,5,115.65885416666666
12,jtd/evansb-dolphindance-gomezezigmunde-1975-88b120ad,2,89.98958333333333
13,jtd/monkt-crisscross-mckibbonablakeya-1971-a6e77c4c,18,59.98958333333333
14,jtd/waltonc-timeaftertime-williamsdfarnsworthj-2006-09464a3e,4,199.52994791666666
15,jtd/wilsont-oneoclockjump-patrunolsolac-1976-ef5210a9,17,72.5
16,pijama/ibrahima-bluesforbea-unaccompanied-xxxx-zu9853h0,0,58.75911458333333
17,pijama/ibrahima-inasentimentalmood-unaccompanied-xxxx-arh2sls3,0,269.9895833333333
18,pijama/ibrahima-bluebolerosecondreprise-unaccompanied-xxxx-wp02vsqx,0,26.58984375
19,jtd/evansb-likesomeoneinlove-johnsonmlabarberaj-1980-bfd54fcf,2,86.46875
20,jtd/jarrettk-fivebrothers-peacockgdejohnettej-2001-aee0fe74,11,239.64973958333331
21,pijama/jonesh-ohlookatmenow-unaccompanied-xxxx-b9ofqy48,8,267.22916666666663
22,jtd/jarrettk-whatisthisthingcalled-peacockgdejohnettej-1999-72ad4994,11,319.9895833333333
23,pijama/coreac-pastimeparadise-unaccompanied-xxxx-b1r7ncjl,5,276.25
24,jtd/jonesh-speaklow-mcbrideccobbj-2006-53d6b837,8,129.98958333333331
25,pijama/coreac-pannonicaliveinberlin-unaccompanied-xxxx-au9vrwnq,5,253.59895833333331
26,jtd/jamala-raincheck-crosbyifournierv-1959-7aad195e,1,139.98958333333331
27,jtd/flanagant-meanwhatyousay-lundgaardjnashl-1993-94306a51,19,39.43880208333333
28,jtd/evansb-myheartstoodstillcomplete-peacockgmotianp-1966-f4e4b057,2,69.98958333333333
29,jtd/flanagant-mainstem-bettskdurhamb-1975-f2b2beb4,19,189.109375
30,pijama/jonesh-dontblameme-unaccompanied-xxxx-o2sdrcm5,8,173.00390625
31,jtd/drewk-manymilesaway-wrightespecsc-1953-e47247c4,13,87.07942708333333
32,jtd/petersono-atlonglastlove-brownrthigpene-1964-770fac8b,15,188.04947916666666
33,pijama/jarrettk-pt-unaccompanied-xxxx-187f2exh,11,509.9895833333333
34,pijama/mehldaub-brahmsintermezzoine-unaccompanied-xxxx-0s3n0c1z,3,305.9296875
35,jtd/hicksj-yesterdays-drummondrmuhammadi-1990-8a89257c,9,79.19921875
36,pijama/flanagant-lover-unaccompanied-xxxx-5j1b7kgc,19,161.7890625
37,pijama/ibrahima-odetoduke-unaccompanied-xxxx-pl87nmy8,0,315.8997395833333
38,jtd/petersono-kadotasblues-brownrthigpene-1961-b0841295,15,192.5
39,jtd/flanagant-betweenthedevilandthe-mrazgkayc-1978-5a08555f,19,97.00911458333333
40,jtd/evansb-orbitunlessitsyou-gomezemannes-1965-c007f872,2,78.88932291666666
41,jtd/tynerm-themeforernie-grimeshhaynesr-1962-60aa6aca,14,162.06510416666666
42,jtd/flanagant-outofthepast-mrazgfostera-1986-db84afdc,19,134.98958333333331
43,jtd/evansb-myromance-johnsonmlabarberaj-1977-6fe9d497,2,29.989583333333332
44,pijama/ibrahima-tookah-unaccompanied-xxxx-18mcef8h,0,89.98958333333333
45,jtd/monkt-niceworkifyoucan-rameygblakeya-1949-705f0b58,18,117.82942708333333
46,jtd/waltonc-thereisnogreaterlove-williamsdhigginsb-1992-c4cb26bd,4,189.98958333333331
47,jtd/evansb-seesaw-gomezemorellm-1975-edd779ef,2,98.859375
48,jtd/evansb-veryearly-gomezemorellm-1972-ba030db7,2,49.98958333333333
49,pijama/barronk-misterioso-unaccompanied-xxxx-jfynjlxf,12,464.8359375
50,pijama/cowells-akua-unaccompanied-xxxx-hjb4poiv,16,405.71875
51,jtd/evansb-oneforhelen-israelscwisea-1966-0e18f7fd,2,36.9296875
52,jtd/hicksj-pocketfullofblues-dolphindbrooksc-2001-522e4eea,9,159.6796875
53,jtd/flanagant-cupbearers-mrazgjonese-1976-9f95221a,19,107.86979166666666
54,pijama/barronk-skylarkliveatmaybeckrecital-unaccompanied-xxxx-iwyp53es,12,508.5
55,pijama/wilsont-stompinatthesavoy-unaccompanied-xxxx-cgfwx295,17,128.29947916666666
56,jtd/evansb-myromance-johnsonmlabarberaj-1980-59af3186,2,39.01953125
57,pijama/coreac-duskinsandilive-unaccompanied-xxxx-hrgc4h9b,5,342.5
58,pijama/ibrahima-didyouhearthatsound-unaccompanied-xxxx-bl037963,0,89.98958333333333
59,jtd/jamala-smokegetsinyoureyes-crosbyifournierv-1960-c72a41e8,1,57.25911458333333
60,pijama/harrisg-errollsthemeliveatmaybeck-unaccompanied-xxxx-n45fx58k,6,372.91276041666663
61,jtd/evansb-whocaniturnto-gomezemorellm-1972-936dc783,2,99.98958333333333
62,jtd/barronk-theonlyone-drummondrrileyb-1990-724c953d,12,158.79947916666666
63,jtd/flanagant-westcoastblues-bettsksmithj-1977-2b722f6c,19,159.98958333333331
64,jtd/mancej-taketheatrain-bettskwilliamsj-1997-6913794c,10,249.98958333333331
65,jtd/mancej-ralphsnewblues-tuckerbthomasb-1960-7dfd6f62,10,68.21875
66,pijama/harrisg-lusbluesliveatmaybeck-unaccompanied-xxxx-9ceecrzu,6,367.0390625
67,jtd/flanagant-thattiredroutinecalledlove-mrazgwashingtonk-1989-fa9f80b6,19,79.98958333333333
68,jtd/jonesh-stellabystarlight-mcbrideccobbj-2006-0b84c1a7,8,39.98958333333333
69,jtd/hollandd-scratch-barronkhumaird-1985-556ad221,12,188.48958333333331
70,pijama/mehldaub-trailerparkghostlive-unaccompanied-xxxx-snfoc0rs,3,587.4791666666666
71,jtd/mancej-ladybird-woodejdurhamb-1994-d111c9ec,10,109.98958333333333
72,jtd/jamala-weliveintwodifferent-crosbyifournierv-1959-ca5d66a6,1,49.98958333333333
73,jtd/brownr-classicaling-harrisghamiltonj-1991-338b2609,6,59.80989583333333
74,pijama/mehldaub-imoldfashionedlive-unaccompanied-xxxx-029qs3vt,3,322.5
75,jtd/flanagant-taketheatrain-bettskdurhamb-1975-739531cd,19,99.98958333333333
76,jtd/evansb-gonewiththewind-gomezejoep-1966-a072b7f7,2,69.2890625
77,jtd/ibrahima-forcoltrane-bullockbkunenes-2001-513932e6,0,72.5
78,pijama/hicksj-iwanttotalkaboutyou-unaccompanied-xxxx-yvgxhx0v,9,209.98958333333331
79,jtd/evansb-areyouallthethings-gomezemorellm-1974-b6e70afa,2,119.98958333333333
80,jtd/jamala-oneformiles-nasserjlampkinc-1964-c68f6f7d,1,160.109375
81,jtd/evansb-santaclausiscomingto-peacockgmotianp-1966-9adb51a4,2,86.91927083333333
82,pijama/petersono-makinwhoopeelive-unaccompanied-xxxx-i3xns7vr,15,238.58984375
83,jtd/petersono-soon-brownrthigpene-1961-011c34fb,15,129.98958333333331
84,jtd/petersono-diablo-brownrthigpene-1961-8366cd75,15,98.05989583333333
85,pijama/ibrahima-dedicationtodukeellington-unaccompanied-xxxx-n8jlevsb,0,469.9895833333333
86,jtd/jamala-butnotforme-crosbyifournierv-1957-9d444787,1,79.76953125
87,jtd/drewk-happyhuntinghorn-warewjoep-1957-f1b5a168,13,139.11979166666666
88,pijama/waltonc-somedaymyprincewillcome-unaccompanied-xxxx-tv5sspsa,4,276.8489583333333
89,jtd/hicksj-minorblues-dolphindbrooksc-1997-1fdd8048,9,109.98958333333333
90,jtd/flanagant-woodynyou-bettskdurhamb-1978-238101b0,19,242.5
91,jtd/evansb-deedido-israelscbunkerl-1966-57707551,2,76.87890625
92,jtd/jamala-stompinatthesavoy-crosbyifournierv-1958-dddc1bc7,1,98.93880208333333
93,pijama/barronk-budlikeliveatmaybeckrecital-unaccompanied-xxxx-mkhwqz3b,12,339.9895833333333
94,jtd/cowells-calmassey-mcclurercopelandk-1989-b9a2577a,16,139.72916666666666
95,pijama/ibrahima-corridorsradiant-unaccompanied-xxxx-b0d5czls,0,77.76953125
96,jtd/jamala-broadway-crosbyifournierv-1961-9ae21a8d,1,106.54947916666666
97,jtd/evansb-makesomeonehappy-israelscwisea-1965-1863fd83,2,89.98958333333333
98,jtd/evansb-whocaniturnto-gomezemorellm-1974-5c2c078a,2,107.97916666666666
99,pijama/jarrettk-osakanovember81976part1-unaccompanied-xxxx-pst1v2v5,11,2312.33984375
100,jtd/evansb-ongreendolphinstreet-gomezemorellm-1972-72d00b1a,2,119.98958333333333
101,jtd/petersono-whendidifallin-brownrthigpene-1960-d27d7e03,15,117.96744791666666
102,pijama/mehldaub-gethappylive-unaccompanied-xxxx-5ymiirrg,3,750.3893229166666
103,jtd/coreac-soinlove-patituccijweckld-1989-1c171b01,5,99.86979166666666
104,pijama/tynerm-threeflowers-unaccompanied-xxxx-cr1n7eos,14,287.9388020833333
105,jtd/barronk-toneforjoansbones-drummondrrileyb-1990-9fa204af,12,119.98958333333333
106,jtd/flanagant-minorperhaps-mitchellrjonese-1980-596c142e,19,119.98958333333333
107,pijama/petersono-jadaremastered-unaccompanied-xxxx-u5t3bld1,15,252.859375
108,jtd/jarrettk-momentsnotice-peacockgdejohnettej-1998-357ce0e7,11,109.98958333333333
109,pijama/harrisg-penthouseserenadeliveatmaybeck-unaccompanied-xxxx-r09u1sqj,6,442.12890625
110,jtd/drewk-impressions-rstednqueena-1988-d3d62740,13,189.98958333333331
111,pijama/petersono-alittlejazzexerciseremastered-unaccompanied-xxxx-t36o3xhq,15,161.0
112,pijama/coreac-itcouldhappentoyou-unaccompanied-xxxx-fu456e11,5,266.9309895833333
113,jtd/drewk-illrememberapril-wrightespecsc-1953-cf0eadd8,13,219.12890625
114,jtd/mehldaub-angst-grenadierlrossyj-1995-d5546dce,3,102.5
115,jtd/barronk-youdontknowwhatlove-drummondrrileyb-1996-15956096,12,379.9895833333333
116,pijama/cowells-imagine-unaccompanied-xxxx-bg7kdmra,16,367.1796875
117,jtd/ibrahima-duke88-mclaurinemag-1995-cd8a1390,0,48.96875
118,jtd/barronk-imconfessin-reidrlewisv-1991-ac107146,12,118.54947916666666
119,jtd/jonesh-dancingontheceiling-brownrsmithj-1989-0d0e956e,8,109.98958333333333
120,jtd/jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,11,179.98958333333331
121,jtd/jarrettk-youtookadvantageofme-peacockgdejohnettej-2001-05f97c66,11,269.9895833333333
122,jtd/tynerm-momentsnotice-carterrwilliamst-1977-279743d1,14,79.98958333333333
123,jtd/evansb-autumnleaves-johnsonmlabarberaj-1980-902d3125,2,49.98958333333333
124,jtd/evansb-waltzfordebby-gomezemorellm-1969-94e978bc,2,39.98958333333333
125,jtd/coreac-stepswhatwas-vitoumhaynesr-1968-d5abc135,5,209.98958333333331
126,jtd/tynerm-impressions-carterrjonese-1975-cbdd2d66,14,139.98958333333331
127,pijama/alleng-dancingmysticpoetsatmidnight-unaccompanied-xxxx-3h5svr7o,7,259.0989583333333
128,jtd/evansb-oneforhelen-gomezemorellm-1975-a8cedfa9,2,109.98958333333333
129,pijama/cowells-nefertitiliveatmaybeckrecital-unaccompanied-xxxx-p4n3c2lo,16,289.109375
130,pijama/waltonc-youremyeverythingliveat-unaccompanied-xxxx-jmrkcfpg,4,236.84895833333331
131,pijama/wilsont-nightandday-unaccompanied-xxxx-z9ximvet,17,143.64973958333331
132,jtd/jamala-itcouldhappentoyou-crosbyifournierv-1958-428c7e1e,1,89.98958333333333
133,pijama/barronk-balladforbennycarter-unaccompanied-xxxx-cdqrbphs,12,532.5
134,pijama/petersono-whocaniturnto-unaccompanied-xxxx-bezzp531,15,295.68359375
135,jtd/jonesh-bluemonk-mrazgwashingtonk-1991-c20e31ce,8,88.00911458333333
136,jtd/evansb-wakingup-israelscmotianp-1962-fd5c2d2d,2,69.98958333333333
137,jtd/petersono-themaidensofcadiz-brownrthigpene-1959-6715b171,15,149.98958333333331
138,jtd/waltonc-beautifullove-williamsbjonesw-2010-1c47cab9,4,136.68880208333331
139,pijama/evansb-heresthatrainyday-unaccompanied-xxxx-veghiz0w,2,317.84375
140,jtd/jamala-aprilinparis-crosbyifournierv-1960-b5159e62,1,108.52994791666666
141,jtd/petersono-ithappenedinmonterey-brownrthigpene-1959-53040c03,15,87.77994791666666
142,jtd/barronk-greenchimneys-williamsbrileyb-1984-079c686e,12,159.98958333333331
143,jtd/jarrettk-churchdreams-hadencmotianp-1967-f2d04238,11,109.98958333333333
144,jtd/jamala-thepartysover-crosbyifournierv-1961-a20c66f3,1,47.16927083333333
145,jtd/evansb-34skidoo-gomezemorellm-1974-18569365,2,158.6796875
146,jtd/petersono-chicago-brownrthigpene-1961-408c6864,15,109.98958333333333
147,jtd/evansb-minority-jonessjoep-1958-687403fa,2,118.97916666666666
148,jtd/evansb-five-johnsonmlabarberaj-1980-12482cc1,2,38.109375
149,pijama/mehldaub-thinkofonelive-unaccompanied-xxxx-ziv3wb8y,3,465.29947916666663
150,pijama/wilsont-moonglow-unaccompanied-xxxx-qia4tsgg,17,189.70963541666666
151,pijama/coreac-bluemonklive-unaccompanied-xxxx-mly4zd7n,5,268.69921875
152,jtd/evansb-thesethingscalledchanges-gomezemannes-1966-a08b2f09,2,39.98958333333333
153,pijama/mancej-yanceyspecial-unaccompanied-xxxx-5zf7rp7t,10,312.4296875
154,pijama/jonesh-alonetogether-unaccompanied-xxxx-kq9fuk56,8,208.13151041666666
155,pijama/jonesh-preludetoakiss-unaccompanied-xxxx-si8mokv4,8,236.97916666666666
156,pijama/hicksj-jestalittle-unaccompanied-xxxx-ir1viryc,9,323.07291666666663
157,pijama/hicksj-heroesliveatmaybeckrecital-unaccompanied-xxxx-aoqid76s,9,327.5
158,pijama/jonesh-gonewiththewind-unaccompanied-xxxx-d46a3srd,8,148.27473958333331
159,jtd/waltonc-alonetogether-carterrdejohnettej-1983-f04ec272,4,98.98307291666666
160,jtd/jarrettk-goldenearrings-peacockgdejohnettej-1990-0fa86687,11,175.89973958333331
161,jtd/evansb-turnoutthestars-johnsonmlabarberaj-1980-f631ae2a,2,59.82942708333333
162,pijama/hicksj-rhythmaningliveatmaybeckrecital-unaccompanied-xxxx-10j2irbu,9,217.23958333333331
163,jtd/jamala-medleyalonetogetherlove-crosbyifournierv-1960-4e21a89e,1,59.98958333333333
164,jtd/barronk-howdeepistheocean-mrazgrileyb-2009-8fe86d72,12,138.09895833333331
165,jtd/monkt-littlerootietootie-mappgblakeya-1952-f5491fc9,18,81.0
166,pijama/coreac-waltzfordebby-unaccompanied-xxxx-fqjhpecd,5,499.10416666666663
167,pijama/mehldaub-paranoidandroid-unaccompanied-xxxx-bcembqll,3,1152.5
168,jtd/petersono-birthoftheblues-brownrthigpene-1959-e5828fa7,15,49.98958333333333
169,jtd/evansb-whocaniturnto-johnsonmlabarberaj-1980-47bfd9aa,2,69.43880208333333
170,jtd/hicksj-somethinghappens-dolphindbrooksc-1997-882f3c88,9,155.88932291666666
171,jtd/tynerm-pursuance-sharpeascotta-1991-5f10df92,14,99.98958333333333
172,jtd/petersono-summertime-orstednhannaj-1974-00fca871,15,38.6796875
173,jtd/petersono-justoneofthosethings-brownrthigpene-1959-4e478496,15,47.9296875
174,jtd/tynerm-roundmidnight-sharpeascotta-1989-c2cc8b90,14,139.98958333333331
175,pijama/jonesh-pleasedonttalkaboutmewhen-unaccompanied-xxxx-5wmnpx1x,8,168.51953125
176,pijama/monkt-theresdangerinyoureyescherie-unaccompanied-xxxx-ozuu13ii,18,258.94921875
177,pijama/ibrahima-sothoblue-unaccompanied-xxxx-x7081844,0,202.5
178,jtd/hicksj-twelvebarsforlinton-dolphindbrooksc-2003-06ad6723,9,149.98958333333331
179,pijama/coreac-prelude2op-unaccompanied-xxxx-bjf65isk,5,317.6796875
180,jtd/jamala-allison-nasserjgantf-1966-9784ab38,1,109.68880208333333
181,jtd/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,12,257.9192708333333
182,pijama/ibrahima-preludeforcoltrane-unaccompanied-xxxx-ckhh394y,0,59.98958333333333
183,jtd/barronk-timewastake2-williamsbrileyb-1984-9754814e,12,119.98958333333333
184,jtd/petersono-thiscouldbethestart-brownrthigpene-1959-100456a9,15,78.0
185,jtd/hicksj-rosetta-dolphindbrooksc-2003-10a63490,9,129.9296875
186,jtd/evansb-heresthatrainyday-gomezemorellm-1968-c71d8bc5,2,49.98958333333333
187,jtd/ibrahima-honey-gertzejntshokom-1965-7318553e,0,79.51953125
188,pijama/mehldaub-vii-unaccompanied-xxxx-080f3kwy,3,111.04036458333333
189,jtd/flanagant-birdsong-bettsksmithj-1978-1b95a78c,19,139.98958333333331
190,jtd/flanagant-cousinmary-mrazgfostera-1982-3ab53d05,19,198.96875
191,pijama/jonesh-memoriesofyouliveat-unaccompanied-xxxx-fvr90li2,8,248.43880208333331
192,pijama/ibrahima-pula-unaccompanied-xxxx-lrjaa8jo,0,92.86979166666666
193,jtd/evansb-thetwolonelypeople-johnsonmlabarberaj-1980-e5016fe2,2,69.0
194,jtd/petersono-summertime-brownrthigpene-1960-1ef3a1ba,15,106.76953125
195,pijama/hicksj-reddsblues-unaccompanied-xxxx-b7buhfhv,9,249.47005208333331
196,jtd/wilsont-honeysucklerose-holleymdahlandern-1959-dfee28a5,17,37.91927083333333
197,pijama/tynerm-twilightmist-unaccompanied-xxxx-kz44ett4,14,313.33984375
198,pijama/ibrahima-solitude-unaccompanied-xxxx-24kr62kh,0,262.43229166666663
199,jtd/waltonc-thisguysinlovewith-jonesshigginsb-1973-9c6de98c,4,179.98958333333331
200,jtd/tynerm-upgainstthewall-sharpeascotta-1991-ad91193c,14,159.98958333333331
201,pijama/ibrahima-forcoltrane-unaccompanied-xxxx-e0s6790u,0,253.28385416666666
202,jtd/tynerm-howdeepistheocean-sharpeahayesl-1987-0caefcbd,14,136.84895833333331
203,pijama/petersono-airmailspecial-unaccompanied-xxxx-xtaip7mq,15,109.15885416666666
204,jtd/wilsont-ivegottheworldon-hintonmjacksono-1976-4ec63fd3,17,48.799479166666664
205,jtd/monkt-teafortwo-orejdunlopf-1966-d0c4f11c,18,119.81901041666666
206,jtd/evansb-nardis-gomezemorellm-1975-d165e2e7,2,59.98958333333333
207,jtd/evansb-midnightmood-gomezemorellm-1974-4088a0a7,2,59.75911458333333
208,jtd/petersono-thegravywaltz-brownrthigpene-1964-5603a4da,15,119.98958333333333
209,pijama/alleng-alonetogether-unaccompanied-xxxx-fbbw4vkv,7,454.3098958333333
210,jtd/flanagant-relaxinatcaramillo-washingtonpnashl-1996-137f7b22,19,129.98958333333331
211,pijama/hicksj-reflectionsrecordedliveinconcert-unaccompanied-xxxx-5m2a83x0,9,437.1888020833333
212,jtd/petersono-closeyoureyes-brownrthigpene-1961-eb7c3a79,15,167.37890625
213,jtd/jamala-angeleyes-crosbyifournierv-1960-4d881dbd,1,142.11979166666666
214,pijama/wilsont-butnotforme-unaccompanied-xxxx-eyurem36,17,167.31901041666666
215,pijama/monkt-remember-unaccompanied-xxxx-a8efyzy2,18,161.51953125
216,jtd/wilsont-oneoclockjump-holleymdahlandern-1959-1631f89f,17,66.13932291666666
217,jtd/evansb-myromance-gomezemorellm-1972-bbecc473,2,32.5
218,jtd/tynerm-darnthatdream-sharpeascotta-1989-6cc187a8,14,119.98958333333333
219,jtd/petersono-gentlemanjimmy-brownrthigpene-1960-16e378b3,15,119.98958333333333
220,jtd/jonesh-lullabyoftheleaves-hintonmrosengardenb-1977-5b51d182,8,69.98958333333333
221,jtd/evansb-inasentimentalmood-gomezedejohnettej-1967-f0f5dfc0,2,59.98958333333333
222,pijama/petersono-justyou-unaccompanied-xxxx-zbcnh2jc,15,117.55729166666666
223,jtd/evansb-whatkindoffoolam-israelscbunkerl-1966-0ea92825,2,72.5
224,jtd/evansb-waltzfordebbie-gomezemorellm-1975-0a9ea382,2,49.98958333333333
225,jtd/monkt-trinkletinkle-mappgroachm-1952-3a8fc6d4,18,57.0
226,jtd/evansb-whatisthisthingcalled-israelscbunkerl-1961-8a127c18,2,47.82942708333333
227,jtd/evansb-emily-gomezemorellm-1969-baa330b7,2,39.98958333333333
228,jtd/petersono-hallelujahtrail-orstednhannaj-1974-4c9b666d,15,39.98958333333333
229,jtd/tynerm-thewiseone-sharpeascotta-1991-a8ff2e12,14,179.98958333333331
230,jtd/flanagant-allgodschildren-mrazgfostera-1986-3f6be687,19,159.98958333333331
231,pijama/barronk-wellyouneedntliveat-unaccompanied-xxxx-l8bo81nm,12,412.4296875
232,pijama/wilsont-jumpinoff-unaccompanied-xxxx-97e804q8,17,168.1796875
233,jtd/jonesh-rockininrhythm-brownrsmithj-1989-6f5e62d3,8,109.98958333333333
234,pijama/coreac-childrenssong4-unaccompanied-xxxx-cb3zhars,5,133.90885416666666
235,jtd/flanagant-likesomeoneinlove-tuckerbbaileyd-1961-d5cd9dde,19,52.5
236,jtd/mancej-fallinginlovewithlove-bettskwilliamsj-1994-d6eca5e5,10,149.40885416666666
237,pijama/cowells-bigfoota-unaccompanied-xxxx-3z07zevj,16,208.64973958333331
238,pijama/barronk-aflower-unaccompanied-xxxx-30iyr8pg,12,407.76953125
239,jtd/cowells-photoninapaperworld-novoselshoppsj-1969-2d30e91b,16,189.98958333333331
240,pijama/coreac-portrait2vilnius-unaccompanied-xxxx-fdj016s3,5,82.5
241,jtd/evansb-billshittune-johnsonmlabarberaj-1980-0f9d3126,2,79.51953125
242,jtd/jarrettk-betweenthedevilandthe-peacockgdejohnettej-2009-7e485343,11,237.77994791666666
243,pijama/drewk-bluesfornils-unaccompanied-xxxx-xtqd50ha,13,257.72916666666663
244,jtd/ibrahima-airoloblue-gertzejntshokom-1965-a1db4e2c,0,69.98958333333333
245,jtd/evansb-wrapyourtroublesindreams-gomezejoep-1967-a007f3a3,2,68.90885416666666
246,jtd/petersono-satindoll-brownrthigpene-1964-f07c7707,15,29.989583333333332
247,jtd/monkt-raisefour-galeslrileyb-1968-95dcd94e,18,129.98958333333331
248,pijama/jamala-sorare-unaccompanied-xxxx-j92em74h,1,182.5
249,jtd/jonesh-alansallies-duviviergdawsona-1978-5bcff2d1,8,66.95182291666666
250,pijama/wilsont-medley-unaccompanied-xxxx-baleeoro,17,218.94401041666666
251,pijama/jarrettk-pt-unaccompanied-xxxx-e0phax3x,11,552.5
252,jtd/waltonc-hammerhead-williamsdfarnsworthj-2006-7a6e04e5,4,129.98958333333331
253,pijama/evansb-likesomeoneinlove-unaccompanied-xxxx-awtxq598,2,387.984375
254,jtd/jarrettk-rainbow-hadencmotianp-1976-bde530e1,11,217.20963541666666
255,jtd/petersono-allofyou-mrazgpricer-1970-7ebdc5e1,15,139.98958333333331
256,jtd/evansb-loveisheretostay-israelscbunkerl-1961-08fcb597,2,79.97916666666666
257,jtd/evansb-34skidoo-gomezemorellm-1973-2ff369e4,2,109.50911458333333
258,jtd/evansb-perisscope-gomezemorellm-1973-0e6c1811,2,76.96875
259,jtd/jarrettk-chandra-peacockgmotianp-1992-a0b90ef0,11,309.9895833333333
260,jtd/petersono-thegravywaltz-brownrthigpene-1961-64869063,15,122.5
261,jtd/evansb-somedaymyprincewillcome-johnsonmlabarberaj-1980-d29ba92b,2,58.87890625
262,pijama/petersono-ishouldcarelive-unaccompanied-xxxx-nge09x9t,15,282.94921875
263,pijama/wilsont-whyshouldnt-unaccompanied-xxxx-7l569jo9,17,141.66927083333331
264,jtd/flanagant-iloveyou-mitchellrjonese-1980-c63e549c,19,108.96875
265,jtd/evansb-veryearly-gomezemorellm-1969-e8bb252c,2,45.819010416666664
266,pijama/jonesh-howcomeyoudomelike-unaccompanied-xxxx-hdizkukm,8,305.5755208333333
267,jtd/evansb-ifyoucouldseeme-gomezemorellm-1974-923f6173,2,97.75911458333333
268,jtd/petersono-youlookgoodtome-brownrthigpene-1964-94c8d44d,15,79.9296875
269,jtd/petersono-unfair-brownrthigpene-1960-f6eeeddd,15,96.87890625
270,jtd/tynerm-iwanttotalkabout-mrazgfostera-1997-aecc95af,14,49.58984375
271,pijama/mehldaub-dreambrotherlive-unaccompanied-xxxx-l4lueca2,3,811.6497395833333
272,jtd/evansb-34skidoo-johnsonmlabarberaj-1979-cf4fe905,2,99.98958333333333
273,jtd/brownr-summerwind-harrisghamiltonj-1988-795e7a73,6,58.00911458333333
274,pijama/mehldaub-stormlive-unaccompanied-xxxx-yzoveus7,3,269.6796875
275,jtd/drewk-takingachanceonlove-chamberspjoep-1956-e56b56fa,13,109.98958333333333
276,jtd/jarrettk-butchbutch-peacockgdejohnettej-1993-f7a18180,11,298.0989583333333
277,jtd/jarrettk-tonight-peacockgdejohnettej-2009-d6d025cf,11,229.98958333333331
278,pijama/ibrahima-senzocontoursandtime-unaccompanied-xxxx-q9v1a1y4,0,149.98958333333331
279,jtd/brownr-georgiaonmymind-waltoncjonese-1977-d01386fe,4,79.98958333333333
280,jtd/evansb-sareenjurer-gomezezigmunde-1977-bf2602b1,2,99.98958333333333
281,jtd/evansb-oleo-jonessjoep-1958-0da512cf,2,48.955729166666664
282,pijama/hicksj-remindsme-unaccompanied-xxxx-pdb6d43p,9,292.75
283,jtd/tynerm-effendi-davisajonese-1962-c1428278,14,118.43880208333333
284,jtd/evansb-whocaniturnto-gomezemorellm-1969-59fa2d47,2,36.889322916666664
285,pijama/jonesh-thenightwecalledita-unaccompanied-xxxx-nufi9ixw,8,192.5
286,jtd/petersono-learnintheblues-brownrthigpene-1959-87a53fd5,15,68.97916666666666
287,pijama/mehldaub-lookforthesilverlining-unaccompanied-xxxx-jr3tnirt,3,210.88932291666666
288,jtd/flanagant-smoothsailing-washingtonpnashl-1993-0a1cbcba,19,89.98958333333333
289,jtd/drewk-hushabyejewishfolktune-rstednthigpene-1982-038b2bd4,13,118.81901041666666
290,pijama/barronk-budlike-unaccompanied-xxxx-smkfooir,12,360.8645833333333
291,jtd/hicksj-pasdetrois-lundycmuhammadi-1987-119bd5d3,9,182.5
292,jtd/petersono-moanin-jonesshayesl-1966-0f5ae211,15,111.51953125
293,pijama/hicksj-allofyourecordedlive-unaccompanied-xxxx-plrlx40u,9,117.5
294,pijama/cowells-outofthisworldlive-unaccompanied-xxxx-442mw0vk,16,269.7591145833333
295,pijama/coreac-roundmidnightlive-unaccompanied-xxxx-rkbstdhy,5,448.81901041666663
296,pijama/jonesh-keepingoutofmischiefnow-unaccompanied-xxxx-nj85rrj6,8,202.4296875
297,jtd/evansb-billshittune-johnsonmlabarberaj-1980-aadbd377,2,99.98958333333333
298,pijama/jamala-whisperings-unaccompanied-xxxx-fpuah3vz,1,206.08984375
