,track,pianist,duration
0,pijama/jonesh-sundayinstrumental-unaccompanied-xxxx-0zvucvuf,8,172.5
1,jtd/flanagant-thingsaintwhattheyused-mitchellrjonese-1980-43759bc4,19,139.98958333333331
2,jtd/evansb-howdeepistheocean-gomezemorellm-1969-29cee7e1,2,109.98958333333333
3,jtd/tynerm-monksdream-sharpeascotta-1989-d2a55a69,14,239.98958333333331
4,pijama/ibrahima-opendoorwithin-unaccompanied-xxxx-n188c8gt,0,221.12890625
5,pijama/monkt-bluehawk-unaccompanied-xxxx-l3oixry2,18,216.60286458333331
6,pijama/wilsont-ladybegood-unaccompanied-xxxx-6tlpw9bq,17,153.40885416666666
7,jtd/barronk-surreywiththefringeon-drummondrrileyb-1990-e6533db7,12,129.98958333333331
8,jtd/brownr-captainbill-harrisgrokerm-1984-55344881,6,29.989583333333332
9,jtd/waltonc-bluesville-williamsdhigginsb-1985-9a3c61ec,4,159.82942708333331
10,jtd/jamala-whispernot-nasserjfournierv-1965-dc92588c,1,78.99348958333333
11,pijama/jarrettk-pt-unaccompanied-xxxx-28ioyw2c,11,392.5
12,jtd/barronk-hushabye-mrazgrileyb-2009-c8b0af9e,12,142.5
13,pijama/barronk-budlike-unaccompanied-xxxx-smkfooir,12,360.8645833333333
14,jtd/petersono-putonahappyface-brownrthigpene-1961-fde602cb,15,290.0
15,jtd/jamala-thepartysover-crosbyifournierv-1961-a20c66f3,1,47.16927083333333
16,jtd/drewk-takingachanceonlove-chamberspjoep-1956-e56b56fa,13,109.98958333333333
17,jtd/barronk-howdeepistheocean-reidrlewisv-1991-7865efb5,12,107.29947916666666
18,jtd/barronk-equinox-kitagawakbladeb-2003-a16abfc3,12,89.98958333333333
19,jtd/flanagant-eclypso-mrazgjonese-1976-3fdae2b4,19,199.98958333333331
20,jtd/flanagant-threeinone-lundgaardjnashl-1993-a6b29914,19,133.109375
21,pijama/coreac-childrenssong2-unaccompanied-xxxx-fs9zu0u9,5,46.694010416666664
22,jtd/flanagant-westcoastblues-bettsksmithj-1977-2b722f6c,19,159.98958333333331
23,jtd/evansb-somedaymyprincewillcome-gomezezigmunde-1975-056f18dc,2,49.98958333333333
24,pijama/petersono-taketheatrainlive-unaccompanied-xxxx-96r2rhdh,15,192.5
25,pijama/harrisg-bluesforrhondaliveat-unaccompanied-xxxx-imvllmaq,6,352.5
26,pijama/barronk-thestarcrossedlovers-unaccompanied-xxxx-crc0z8sh,12,519.4596354166666
27,jtd/ibrahima-tintinyana-gertzejntshokom-1965-6febf37f,0,99.98958333333333
28,jtd/monkt-trinkletinkle-mappgroachm-1952-3a8fc6d4,18,57.0
29,jtd/brownr-equinox-harrisghamiltonj-1991-7e20d7f7,6,59.98958333333333
30,jtd/jamala-darnthatdream-crosbyifournierv-1959-0abd7fe6,1,89.98958333333333
31,jtd/barronk-toneforjoansbones-drummondrrileyb-1990-9fa204af,12,119.98958333333333
