,track,pianist,duration
0,jtd/petersono-flymetothemoon-brownrthigpene-1962-3068adf1,15,122.5
1,pijama/cowells-imagine-unaccompanied-xxxx-bg7kdmra,16,367.1796875
2,jtd/barronk-wellyouneednt-drummondrrileyb-1996-fbe7467b,12,416.77994791666663
3,jtd/jamala-volgaboatman-crosbyiperkinsw-1960-9e695715,1,129.64973958333331
4,jtd/jarrettk-basinstreetblues-peacockgdejohnettej-1993-486d09c2,11,49.819010416666664
5,pijama/petersono-honeysuckleroseremastered-unaccompanied-xxxx-m87ah182,15,187.73958333333331
6,pijama/mehldaub-onthestreetwhereyoulive-unaccompanied-xxxx-5aby8jzr,3,422.18359375
7,pijama/alleng-blue-unaccompanied-xxxx-lvfagkhg,7,195.47395833333331
8,jtd/tynerm-justintime-sharpeascotta-1989-76744f45,14,239.98958333333331
9,pijama/harrisg-intheweesmallhoursof-unaccompanied-xxxx-e73aal2u,6,299.37890625
10,jtd/brownr-classicaling-harrisghamiltonj-1991-338b2609,6,59.80989583333333
11,jtd/petersono-iloveyou-brownrthigpene-1961-5c99390e,15,112.5
12,jtd/hollandd-scratch-barronkhumaird-1985-556ad221,12,188.48958333333331
13,jtd/tynerm-bluesforball-gomezedejohnettej-1977-743a9669,14,139.98958333333331
14,pijama/ibrahima-peace-unaccompanied-xxxx-7ezbqqn0,0,109.0
15,jtd/tynerm-mrgentleandmrcool-garrisonjjonese-1964-0ea667bc,14,189.98958333333331
16,jtd/evansb-myromance-johnsonmlabarberaj-1980-3caed02f,2,38.87890625
17,jtd/mancej-sweetgeorgiabrown-cunninghambdawsona-1966-5e7f4aa7,10,159.98958333333331
18,jtd/tynerm-elvinsirjones-carterrjonese-1975-3b3e9fe5,14,128.80989583333331
19,pijama/petersono-whocaniturntowhen-unaccompanied-xxxx-e8142d3a,15,286.6796875
20,pijama/cowells-jitterbugwaltzlive-unaccompanied-xxxx-r4pwb811,16,319.9895833333333
21,jtd/petersono-betterlucknexttime-brownrthigpene-1961-db8ec00c,15,249.98958333333331
22,jtd/flanagant-fridaythe13th-bettsksmithj-1977-691af139,19,129.98958333333331
23,jtd/petersono-woodynyou-brownrthigpene-1961-f34313d2,15,99.59895833333333
24,pijama/coreac-bagatelle2-unaccompanied-xxxx-rv9ktp1k,5,207.5
25,jtd/evansb-stellabystarlight-gomezemorellm-1969-2892c267,2,68.359375
26,pijama/harrisg-theycanttakethatawayfrom-unaccompanied-xxxx-r7ikzql7,6,387.63932291666663
27,jtd/coreac-veryearly-gomezemotianp-2010-8435d193,5,109.98958333333333
28,pijama/ibrahima-blueboleroblueboleroiv-unaccompanied-xxxx-wb3qp65u,0,373.95963541666663
29,jtd/drewk-nogreaterlove-rstednqueena-1988-321d8806,13,156.01953125
30,pijama/petersono-teafortwo-unaccompanied-xxxx-pu57u3x6,15,175.75911458333331
31,pijama/ibrahima-rosegotitbadinharlem-unaccompanied-xxxx-f3fk0v3s,0,347.453125
32,pijama/waltonc-imoldfashionedliveat-unaccompanied-xxxx-xbtnftnw,4,231.57942708333331
33,jtd/jamala-chitownakagem-crosbyifournierv-1960-ff4c545f,1,56.1796875
34,jtd/evansb-milestones-lafarosmotianp-1961-a062c61a,2,149.98958333333331
35,pijama/mancej-igotitbadandthat-unaccompanied-xxxx-l2pl81m8,10,352.5
36,jtd/drewk-astrangerinparadise-rstedntootiea-1974-d131cfe3,13,129.98958333333331
37,jtd/jamala-dancetothelady-heardjisraely-1992-a4cc1801,1,79.55989583333333
38,jtd/flanagant-caravan-bettskdurhamb-1975-98522a11,19,269.5598958333333
39,pijama/alleng-dancingmysticpoetsattwilight-unaccompanied-xxxx-7tgbfufv,7,198.5390625
40,jtd/waltonc-banda-carterrdejohnettej-1983-c91a7eaf,4,72.5
41,pijama/ibrahima-dedicationtodukeellington-unaccompanied-xxxx-n8jlevsb,0,469.9895833333333
42,jtd/drewk-summertime-rstednthigpene-1982-acf3f942,13,82.5
43,pijama/mehldaub-thingsbehindthesun-unaccompanied-xxxx-jrrs1utn,3,262.4192708333333
44,jtd/mancej-insideout-woodejdurhamb-1994-fc13c01a,10,169.98958333333331
45,jtd/tynerm-monksdream-sharpeascotta-1989-d2a55a69,14,239.98958333333331
46,jtd/jarrettk-fallinginlovewithlove-peacockgdejohnettej-1985-6bfadb79,11,228.359375
47,jtd/cowells-inwalkedbud-thomascthomasw-1993-bd72d7e1,16,159.89973958333331
48,pijama/mehldaub-v-unaccompanied-xxxx-kh2xk8pl,3,215.47916666666666
49,jtd/jonesh-datdere-duviviergjacksono-1977-54901a6d,8,139.98958333333331
50,pijama/mehldaub-thingsbehindthesunlive-unaccompanied-xxxx-seykah5j,3,469.9895833333333
51,jtd/petersono-backhomeagaininindiana-kingawilkinsonm-1947-b0e03bf2,15,58.998697916666664
52,pijama/coreac-childrenssong1-unaccompanied-xxxx-3g91g5qr,5,102.88932291666666
53,jtd/petersono-youngerthanspringtime-orstednhayesl-1971-ae214428,15,77.91927083333333
54,jtd/jarrettk-hallucinations-peacockgdejohnettej-1999-d37c9542,11,209.88932291666666
55,pijama/cowells-calmasseyliveatmaybeck-unaccompanied-xxxx-o4fuy04f,16,243.72916666666666
56,jtd/flanagant-outofthisworld-mrazgkayc-1977-dc958c18,19,158.70963541666666
57,pijama/coreac-childrenssong5-unaccompanied-xxxx-ecvpalwo,5,68.37630208333333
58,jtd/mancej-ralphsnewblues-tuckerbthomasb-1960-7dfd6f62,10,68.21875
59,jtd/evansb-allofyou-gomezezigmunde-1976-acbb08b7,2,126.41927083333333
60,jtd/mancej-walkin-thompsondalleynea-1997-1a163c68,10,222.5
61,pijama/waltonc-themaybeckbluesliveat-unaccompanied-xxxx-h324vz7q,4,233.79947916666666
62,pijama/harrisg-bluesforrhondaliveat-unaccompanied-xxxx-imvllmaq,6,352.5
63,jtd/evansb-whatisthisthingcalled-israelscbunkerl-1961-8a127c18,2,47.82942708333333
64,jtd/evansb-nardis-gomezemorellm-1969-f47d7f6a,2,66.859375
65,jtd/petersono-moanin-brownrthigpene-1965-314fe57f,15,109.98958333333333
66,pijama/petersono-whocaniturnto-unaccompanied-xxxx-bezzp531,15,295.68359375
67,jtd/tynerm-pursuance-sharpeascotta-1991-5f10df92,14,99.98958333333333
68,jtd/barronk-embraceableyoutake2-reidrwaitsf-1984-cf648aa2,12,178.88932291666666
69,pijama/flanagant-conalma-unaccompanied-xxxx-2ci9xar3,19,183.56640625
70,pijama/hicksj-anightingalesanginberkeleysquare-unaccompanied-xxxx-5c6autdf,9,219.98958333333331
71,pijama/mehldaub-heyyoulive-unaccompanied-xxxx-levtfkvk,3,660.94921875
72,pijama/drewk-whispernot-unaccompanied-xxxx-qgj9gtgh,13,242.5
73,pijama/jarrettk-someonetowatchoverme-unaccompanied-xxxx-nzlxyomy,11,299.1328125
74,jtd/waltonc-shinystockings-lewishhigginsb-1973-1566af45,4,119.93880208333333
75,pijama/barronk-misterioso-unaccompanied-xxxx-jfynjlxf,12,464.8359375
76,jtd/tynerm-olddevilmoon-grimeshhaynesr-1963-69b7b595,14,239.98958333333331
77,pijama/hicksj-hickstime-unaccompanied-xxxx-3jm6925t,9,262.5
78,jtd/brownr-thingsaintwhattheyused-harrisghamiltonj-1989-5e0e24a1,6,176.37890625
79,pijama/ibrahima-bluesforahipking-unaccompanied-xxxx-rql0kv7k,0,68.61979166666666
80,jtd/evansb-stellabystarlight-johnsonmlabarberaj-1980-55c0e760,2,109.98958333333333
81,jtd/waltonc-aroundtheworld-williamsbjonesw-2010-51691254,4,49.33984375
82,jtd/petersono-flymetothemoon-jonessdurhamb-1970-53a13b46,15,129.98958333333331
83,jtd/brownr-timeaftertime-harrisghamiltonj-1991-b3e6c985,6,69.98958333333333
84,jtd/jamala-likesomeoneinlove-crosbyifournierv-1960-16d2bf10,1,57.2265625
85,pijama/monkt-bluehawk-unaccompanied-xxxx-l3oixry2,18,216.60286458333331
86,jtd/evansb-inasentimentalmood-gomezejoep-1967-ec166c8d,2,48.05989583333333
