,track,pianist,duration
0,jtd/mancej-milestones-thompsondalleynea-1997-a35d3e19,10,148.70963541666666
1,jtd/tynerm-bluesforgwen-davisajonese-1962-72d0306f,14,195.0
2,pijama/ibrahima-intheevening-unaccompanied-xxxx-gddwkqw8,0,188.5
3,jtd/barronk-iveneverbeeninlove-mrazgrileyb-2009-3949b9be,12,122.5
4,pijama/waltonc-undergroundmemoirs-unaccompanied-xxxx-jx9vgebx,4,346.4296875
5,pijama/petersono-flyinghome-unaccompanied-xxxx-zy5ctxbn,15,110.06901041666666
6,jtd/drewk-loveletters-rstedntootiea-1974-a4d524ba,13,129.96875
7,pijama/coreac-butbeautifullive-unaccompanied-xxxx-usqktf6w,5,376.77994791666663
8,jtd/drewk-bluesfornica-chamberspjoep-1956-651310bb,13,139.12890625
9,jtd/jonesh-theresasmallhotel-eckingeribongk-1977-4197b08b,8,119.98958333333333
10,jtd/cowells-stellabystarlight-thomascthomasw-1993-6e5a304e,16,109.98958333333333
11,jtd/petersono-thegravywaltz-brownrthigpene-1961-64869063,15,122.5
12,jtd/petersono-yousteppedoutofa-jonessdurhamb-1970-43e2fd27,15,89.98958333333333
13,jtd/jamala-weliveintwodifferent-crosbyifournierv-1959-ca5d66a6,1,49.98958333333333
14,jtd/evansb-areyouallthethings-gomezemorellm-1974-b6e70afa,2,119.98958333333333
15,pijama/waltonc-iwanttotalkaboutyou-unaccompanied-xxxx-n2khm0bm,4,294.0794270833333
16,jtd/evansb-upwiththelark-johnsonmlabarberaj-1980-82382d9c,2,47.93880208333333
17,pijama/alleng-redvelvetinwinter-unaccompanied-xxxx-lwgiwjp3,7,351.1731770833333
18,pijama/mehldaub-lithiumlive-unaccompanied-xxxx-z0gbl95p,3,238.55729166666666
19,jtd/barronk-timewas-williamsbrileyb-1984-e12dbc39,12,246.20963541666666
20,jtd/tynerm-lazybird-davissjonese-1962-09dff582,14,94.0
21,pijama/petersono-perdidolive-unaccompanied-xxxx-8im5k4c3,15,370.61979166666663
22,jtd/jamala-isntitromantic-crosbyifournierv-1961-790ae8a6,1,59.98958333333333
23,pijama/wilsont-rhythmatics-unaccompanied-xxxx-qlj1dv52,17,136.26953125
24,jtd/petersono-ongreendolphinstreet-brownrthigpene-1961-a574389f,15,159.98958333333331
25,jtd/jarrettk-hallucinations-peacockgdejohnettej-1999-d37c9542,11,209.88932291666666
26,pijama/barronk-budlikeliveatmaybeckrecital-unaccompanied-xxxx-mkhwqz3b,12,339.9895833333333
27,pijama/ibrahima-bluesforahipking-unaccompanied-xxxx-rql0kv7k,0,68.61979166666666
28,pijama/wilsont-ladybegood-unaccompanied-xxxx-6tlpw9bq,17,153.40885416666666
29,jtd/evansb-yetneerbroken-johnsonmlabarberaj-1980-a8708d3a,2,87.87890625
30,jtd/drewk-howarethingsinglocca-vindingmthigpene-1981-d4bf5d01,13,129.98958333333331
31,jtd/waltonc-allthethingsyouare-carterrdejohnettej-1983-2ecfa73e,4,149.98958333333331
32,jtd/jamala-butnotforme-crosbyifournierv-1957-9d444787,1,79.76953125
33,pijama/wilsont-goinhomeblues-unaccompanied-xxxx-49cj37te,17,128.44921875
34,jtd/petersono-flymetothemoon-brownrthigpene-1962-3068adf1,15,122.5
35,pijama/jarrettk-osakanovember81976part1-unaccompanied-xxxx-pst1v2v5,11,2312.33984375
36,jtd/drewk-stellabystarlight-russellcblakeya-1951-e9851153,13,59.98958333333333
37,pijama/monkt-monkspoint-unaccompanied-xxxx-l9tyejuf,18,134.625
38,jtd/mehldaub-nobodyelsebutme-grenadierlrossyj-1996-5f100320,3,127.00911458333333
39,jtd/hicksj-ididntknowwhattime-lundycmuhammadi-1987-7e650670,9,158.96875
40,pijama/wilsont-minutesteak-unaccompanied-xxxx-xcvt4htq,17,60.71875
41,jtd/drewk-inyourownsweetway-rstedntootiea-1974-04183a60,13,139.98958333333331
42,jtd/evansb-conception-koticktmotianp-1960-be868faa,2,129.98958333333331
43,jtd/jamala-softwinds-crosbyifournierv-1961-21645f01,1,83.01953125
44,jtd/evansb-autumnleavestake1-lafarosmotianp-1960-5b72f569,2,149.00911458333331
45,jtd/tynerm-howdeepistheocean-sharpeahayesl-1987-0caefcbd,14,136.84895833333331
46,pijama/jarrettk-someonetowatchoverme-unaccompanied-xxxx-nzlxyomy,11,299.1328125
47,jtd/jonesh-speaklow-mcbrideccobbj-2006-53d6b837,8,129.98958333333331
48,jtd/jamala-broadway-crosbyifournierv-1961-9ae21a8d,1,106.54947916666666
49,pijama/mehldaub-itsallrightwithme-unaccompanied-xxxx-bphn3zwu,3,289.9895833333333
50,jtd/flanagant-relaxinatcaramillo-washingtonpnashl-1996-137f7b22,19,129.98958333333331
51,pijama/ibrahima-signalonthehill-unaccompanied-xxxx-smds3t1a,0,63.264322916666664
52,pijama/monkt-ihadntanyonetillyoutake-unaccompanied-xxxx-le6s4s1u,18,199.98958333333331
53,jtd/jonesh-illrememberapril-hintonmrosengardenb-1977-c11a6c68,8,122.5
54,jtd/jarrettk-oneformajid-peacockgdejohnettej-1998-c6319a09,11,207.70442708333331
55,jtd/petersono-atlonglastlove-brownrthigpene-1964-770fac8b,15,188.04947916666666
56,pijama/alleng-flyingtowardthesoundreprise-unaccompanied-xxxx-4k3pq28q,7,372.5
57,jtd/evansb-elsa-gomezemorellm-1972-81478259,2,59.98958333333333
58,jtd/evansb-midnightmood-gomezemorellm-1974-4088a0a7,2,59.75911458333333
