,track,pianist,duration
0,jtd/coreac-bluesconnotation-hollanddaltschulb-1970-e47ebd35,5,229.41927083333331
1,jtd/hicksj-itgetsbettereverytime-dolphindbrooksc-1997-43d821cd,9,88.82942708333333
2,jtd/jarrettk-oneformajid-peacockgdejohnettej-1998-c6319a09,11,207.70442708333331
3,jtd/jonesh-relaxinwithlee-duviviergrileyb-1977-33043105,8,129.91927083333331
4,jtd/flanagant-justfriends-tuckerbbaileyd-1961-0469f84b,19,147.0
5,jtd/mancej-thiscantbelove-bettskwilliamsj-1998-531c49f7,10,218.9296875
6,jtd/petersono-bandcall-brownrthigpene-1962-01a2ab5d,15,99.98958333333333
7,pijama/ibrahima-bluebolerofirstreprise-unaccompanied-xxxx-jn62hyls,0,38.64973958333333
8,pijama/tynerm-lonnieslament-unaccompanied-xxxx-7fjmat38,14,358.38932291666663
9,jtd/jarrettk-timeaftertime-peacockgdejohnettej-1994-45b4ecf0,11,369.5598958333333
10,pijama/mehldaub-knivesoutlive-unaccompanied-xxxx-kwpzz1ym,3,660.1588541666666
11,jtd/petersono-moanin-jonesshayesl-1966-0f5ae211,15,111.51953125
12,pijama/tynerm-sweetandlovelyliveat-unaccompanied-xxxx-pgm3wukp,14,235.26953125
13,pijama/mehldaub-gethappylive-unaccompanied-xxxx-5ymiirrg,3,750.3893229166666
14,jtd/waltonc-bremondsblues-williamsdcobbj-2005-6e75f0ec,4,179.43880208333331
15,pijama/mehldaub-viii-unaccompanied-xxxx-t4pmkvnu,3,204.98958333333331
16,pijama/wilsont-twilightblue-unaccompanied-xxxx-lrzjrz2i,17,173.05338541666666
17,pijama/mehldaub-heyyoulive-unaccompanied-xxxx-levtfkvk,3,660.94921875
18,jtd/evansb-somedaymyprincewillcome-gomezezigmunde-1975-056f18dc,2,49.98958333333333
19,pijama/jonesh-justsqueezeme-unaccompanied-xxxx-uxj8v93w,8,212.5
20,jtd/monkt-work-heathpblakeya-1952-fde04dc5,18,89.98958333333333
21,pijama/mehldaub-whenifallinlove-unaccompanied-xxxx-u2x3mq76,3,273.7890625
22,pijama/coreac-yesterdaysliveinparis-unaccompanied-xxxx-i5qbl3s8,5,326.97916666666663
23,jtd/jarrettk-fivebrothers-peacockgdejohnettej-2002-d66d0b3f,11,357.29947916666663
24,jtd/hicksj-holditdown-lundycmuhammadi-1987-fbd5eafb,9,139.95963541666666
25,jtd/barronk-prayer-kitagawakblakej-2015-2e27b226,12,69.98958333333333
26,jtd/petersono-placesthenri-brownrthigpene-1964-0436bd76,15,49.98958333333333
27,pijama/ibrahima-solitude-unaccompanied-xxxx-24kr62kh,0,262.43229166666663
28,jtd/jamala-waltzfordebbie-adeyolascrossleyp-1980-0c9b07cd,1,119.97786458333333
29,pijama/mehldaub-dontletitbringyoudown-unaccompanied-xxxx-b2q0ivus,3,120.859375
30,jtd/hicksj-flylittlebirdfly-williamsbhayesl-2006-e3e5bd4a,9,149.59895833333331
31,jtd/jarrettk-myfoolishheart-peacockgdejohnettej-2001-c32e867c,11,129.98958333333331
32,jtd/flanagant-cherokee-washingtonpnashl-1993-c4e45590,19,162.5
33,jtd/barronk-lunacy-kitagawakblakej-2015-89316088,12,89.56901041666666
34,jtd/jarrettk-bouncinwithbud-peacockgdejohnettej-1998-5ee5c7f3,11,339.9895833333333
35,jtd/petersono-theyalllaughed-brownrthigpene-1959-1e34cf57,15,75.98958333333333
36,pijama/waltonc-justintime-unaccompanied-xxxx-y1wpvlm4,4,307.65885416666663
37,jtd/flanagant-eclypso-mrazgjonese-1976-3fdae2b4,19,199.98958333333331
38,jtd/evansb-wakingup-israelscmotianp-1962-fd5c2d2d,2,69.98958333333333
39,pijama/coreac-pastimeparadiseliveinclearwater-unaccompanied-xxxx-in1te2j7,5,355.88932291666663
40,jtd/jarrettk-churchdreams-hadencmotianp-1967-f2d04238,11,109.98958333333333
41,jtd/drewk-bluesfornica-chamberspjoep-1956-651310bb,13,139.12890625
42,pijama/mehldaub-monksdream-unaccompanied-xxxx-vqpavh0z,3,459.0091145833333
43,jtd/evansb-myromancetake1-lafarosmotianp-1961-7ed07e0f,2,49.98958333333333
44,jtd/barronk-myonesininlife-reidrwaitsf-1984-30895614,12,119.98958333333333
45,pijama/coreac-bluemonklive-unaccompanied-xxxx-mly4zd7n,5,268.69921875
46,pijama/barronk-budlike-unaccompanied-xxxx-smkfooir,12,360.8645833333333
47,jtd/waltonc-stthomas-williamsdhigginsb-1992-313a2f3a,4,159.66927083333331
48,jtd/flanagant-smoothasthewind-carterrhaynesr-1976-34aa9f94,19,169.98958333333331
49,jtd/evansb-howamitoknow-chamberspjoep-1961-888431a7,2,187.93880208333331
50,jtd/flanagant-groovinhigh-bettsksmithj-1977-fd6e8116,19,179.98958333333331
51,pijama/petersono-whocaniturnto-unaccompanied-xxxx-bezzp531,15,295.68359375
52,jtd/ibrahima-forcoltrane-bullockbkunenes-2001-513932e6,0,72.5
53,jtd/jarrettk-honeysucklerose-peacockgdejohnettej-2001-85766730,11,159.2890625
54,pijama/petersono-yesterdayslive-unaccompanied-xxxx-rsono31s,15,217.88671875
55,pijama/coreac-yesterdayslive-unaccompanied-xxxx-618bmc1d,5,469.2591145833333
56,pijama/cowells-theladder-unaccompanied-xxxx-zls8p2lz,16,513.8997395833333
57,pijama/cowells-eronel-unaccompanied-xxxx-snyc507p,16,388.4622395833333
58,jtd/petersono-tonight-brownrthigpene-1960-74a9e6ce,15,162.5
59,pijama/hicksj-naomislovesong-unaccompanied-xxxx-j4z5bhnr,9,178.0234375
60,pijama/mehldaub-itsallrightwithme-unaccompanied-xxxx-bphn3zwu,3,289.9895833333333
61,pijama/petersono-ivegotrhythm-unaccompanied-xxxx-bvp9i4cd,15,169.57942708333331
62,jtd/flanagant-meanwhatyousay-lundgaardjnashl-1993-94306a51,19,39.43880208333333
63,jtd/jonesh-datdere-duviviergjacksono-1977-54901a6d,8,139.98958333333331
64,jtd/petersono-ithappenedinmonterey-brownrthigpene-1961-ae932c54,15,226.2890625
65,jtd/jamala-whispernot-nasserjgantf-1966-b994fb0a,1,82.5
66,pijama/ibrahima-rosegotitbadinharlem-unaccompanied-xxxx-f3fk0v3s,0,347.453125
67,jtd/tynerm-inception-davisajonese-1962-55301fb7,14,122.5
68,jtd/jamala-allthethingsyouare-heardjisraely-1992-5d32f8fa,1,99.23958333333333
69,jtd/barronk-minorblues-mrazgrileyb-2009-3fb01967,12,119.98958333333333
70,jtd/hicksj-ideal-dolphindbrooksc-2001-c66ab8b5,9,177.90885416666666
71,pijama/mehldaub-marthamydearlive-unaccompanied-xxxx-io785fia,3,361.72916666666663
72,pijama/ibrahima-blueboleroblueboleroiii-unaccompanied-xxxx-wgkrk16e,0,79.79947916666666
73,pijama/jonesh-spreadinrhythmaroundinstrumental-unaccompanied-xxxx-kq2w7i0s,8,156.97916666666666
74,pijama/barronk-budlikeliveatmaybeckrecital-unaccompanied-xxxx-mkhwqz3b,12,339.9895833333333
75,jtd/jamala-bemylove-heardjisraely-1992-9b0cd1ef,1,79.68880208333333
76,jtd/flanagant-woodynyou-bettskdurhamb-1978-238101b0,19,242.5
77,jtd/evansb-asleepingbee-peacockgmotianp-1963-a5216b01,2,59.869791666666664
78,pijama/barronk-skylarkliveatmaybeckrecital-unaccompanied-xxxx-iwyp53es,12,508.5
79,pijama/ibrahima-aspen-unaccompanied-xxxx-c2gsu38o,0,77.7890625
80,pijama/jonesh-aintmisbehavininstrumental-unaccompanied-xxxx-fb4neemt,8,207.20833333333331
81,pijama/coreac-bagatelle2-unaccompanied-xxxx-rv9ktp1k,5,207.5
82,jtd/evansb-beautifullove-gomezemorellm-1975-1e895ca0,2,79.75
83,pijama/monkt-theresdangerinyoureyescherie-unaccompanied-xxxx-ozuu13ii,18,258.94921875
84,jtd/hollandd-danceoftheinfidels-allengdejohnettej-2004-1b0eab4b,7,148.79947916666666
85,pijama/wilsont-icantgetstartedmoonglow-unaccompanied-xxxx-n7602dri,17,247.0
86,jtd/evansb-emily-gomezedejohnettej-1967-49966de1,2,49.98958333333333
87,pijama/ibrahima-bluesforbea-unaccompanied-xxxx-zu9853h0,0,58.75911458333333
88,jtd/jamala-myfirstlovesong-nasserjlampkinc-1966-7e4a5118,1,116.87890625
89,jtd/mehldaub-londonblues-mcbridecbladeb-1995-45e1c5be,3,127.93880208333333
90,jtd/petersono-taketheatrain-orstednhannaj-1974-5ad1daf5,15,69.46875
91,pijama/mehldaub-i-unaccompanied-xxxx-cvvasakx,3,70.95963541666666
92,pijama/monkt-youtookthewordsrightout-unaccompanied-xxxx-4asdyadt,18,240.39973958333331
93,pijama/coreac-duskinsandi-unaccompanied-xxxx-fo473vkh,5,248.9296875
94,jtd/evansb-turnoutthestars-gomezejoep-1966-e703b35a,2,199.98958333333331
95,pijama/cowells-stompinatthesavoylive-unaccompanied-xxxx-8w2qfmig,16,241.00911458333331
96,pijama/hicksj-nuttyrecordedliveinconcert-unaccompanied-xxxx-4kw29xti,9,518.58984375
97,jtd/petersono-tangerine-brownrthigpene-1962-be6b0367,15,95.00911458333333
98,jtd/waltonc-shinystockings-lewishhigginsb-1973-1566af45,4,119.93880208333333
99,pijama/petersono-themanilove-unaccompanied-xxxx-ici83edm,15,159.4296875
100,jtd/petersono-hymntofreedom-brownrthigpene-1962-c83d841f,15,69.98958333333333
101,jtd/petersono-thesongisyou-brownrthigpene-1959-75dc6c68,15,99.98958333333333
102,jtd/barronk-stellabystarlight-carterrcobhamb-2003-63b7639c,12,199.98958333333331
103,jtd/mancej-swingmatism-tuckerbthomasb-1960-4f04dd7a,10,119.98958333333333
104,jtd/mancej-idontcare-bettskwilliamsj-1997-9b8e7b01,10,189.98958333333331
105,jtd/hicksj-daydream-dolphindbrooksc-1997-a1b552e8,9,149.98958333333331
106,pijama/harrisg-lusbluesliveatmaybeck-unaccompanied-xxxx-9ceecrzu,6,367.0390625
107,jtd/jarrettk-youtookadvantageofme-peacockgdejohnettej-2001-05f97c66,11,269.9895833333333
108,pijama/ibrahima-didyouhearthatsound-unaccompanied-xxxx-52eze45g,0,177.77994791666666
109,jtd/monkt-misterioso-mckibbonablakeya-1971-e64ad948,18,269.7890625
110,jtd/mancej-mainstem-tuckerbthomasb-1960-60e07797,10,137.0
111,jtd/drewk-astrangerinparadise-rstedntootiea-1974-a219deb8,13,159.98958333333331
112,jtd/evansb-likesomeoneinlove-johnsonmlabarberaj-1980-25a4a296,2,119.98958333333333
113,jtd/barronk-surreywiththefringeon-drummondrrileyb-1990-e6533db7,12,129.98958333333331
114,jtd/petersono-justoneofthosethings-brownrthigpene-1959-4e478496,15,47.9296875
115,pijama/tynerm-crescent-unaccompanied-xxxx-fch082t4,14,299.8294270833333
