,track,pianist,duration
0,pijama/monkt-bluemonk-unaccompanied-xxxx-5mrezprw,18,224.11458333333331
1,jtd/drewk-itsonlyapapermoon-chamberspjoep-1956-46cf8a8e,13,149.94921875
2,pijama/alleng-mammasbabies-unaccompanied-xxxx-oulhvv86,7,332.6497395833333
3,jtd/jarrettk-solar-peacockgdejohnettej-1993-eb096c1a,11,366.87890625
4,jtd/flanagant-giantsteps-mrazgfostera-1982-792f8e7a,19,139.98958333333331
5,jtd/evansb-howaboutyou-gomezedejohnettej-1967-597be228,2,69.98958333333333
6,pijama/jonesh-gonewiththewind-unaccompanied-xxxx-d46a3srd,8,148.27473958333331
7,jtd/evansb-myromance-johnsonmlabarberaj-1980-9737dead,2,29.408854166666664
8,pijama/jonesh-memoriesofyouliveat-unaccompanied-xxxx-fvr90li2,8,248.43880208333331
9,pijama/wilsont-morethanyouknow-unaccompanied-xxxx-o8b27o6z,17,165.83984375
10,jtd/jarrettk-lifebetweentheexitsigns-hadencmotianp-1968-cfe7ec36,11,149.19921875
11,jtd/jarrettk-fivebrothers-peacockgdejohnettej-2002-d66d0b3f,11,357.29947916666663
12,jtd/petersono-placesthenri-brownrthigpene-1964-0436bd76,15,49.98958333333333
13,jtd/evansb-seesaw-gomezemorellm-1973-166c480f,2,99.98958333333333
14,pijama/wilsont-atsundown-unaccompanied-xxxx-znl1k7uv,17,151.51953125
15,jtd/flanagant-relaxinatcaramillo-washingtonpnashl-1996-137f7b22,19,129.98958333333331
16,pijama/coreac-duskinsandi-unaccompanied-xxxx-fo473vkh,5,248.9296875
17,jtd/jarrettk-oneformajid-peacockgdejohnettej-1998-c6319a09,11,207.70442708333331
18,pijama/waltonc-youremyeverythingliveat-unaccompanied-xxxx-jmrkcfpg,4,236.84895833333331
19,jtd/flanagant-thebalancedscalesthe-washingtonpnashl-1997-6eb3a13e,19,27.955729166666664
20,pijama/ibrahima-intempo-unaccompanied-xxxx-4wqqwtha,0,307.51953125
21,jtd/barronk-minority-reidrlewisv-1991-a24db33e,12,227.45963541666666
