,track,pianist,duration
0,jtd/hollandd-danceoftheinfidels-allengdejohnettej-2004-1b0eab4b,7,148.79947916666666
1,jtd/evansb-myromance-johnsonmlabarberaj-1977-6fe9d497,2,29.989583333333332
2,jtd/jarrettk-chandra-peacockgmotianp-1992-a0b90ef0,11,309.9895833333333
3,pijama/ibrahima-mamma-unaccompanied-xxxx-ly9e05ak,0,68.1796875
4,pijama/cowells-stompinatthesavoylive-unaccompanied-xxxx-8w2qfmig,16,241.00911458333331
5,pijama/monkt-ishouldcare-unaccompanied-xxxx-7n3eg53t,18,115.52994791666666
6,jtd/petersono-justoneofthosethings-brownrthigpene-1959-4e478496,15,47.9296875
7,jtd/evansb-thetouchofyourlips-israelscbunkerl-1966-8e554b8a,2,47.55989583333333
8,jtd/mancej-insideout-woodejdurhamb-1994-fc13c01a,10,169.98958333333331
9,jtd/evansb-turnoutthestars-gomezemorellm-1972-043616fc,2,59.98958333333333
10,jtd/jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52,11,269.9895833333333
11,pijama/jarrettk-pt-unaccompanied-xxxx-44nddfph,11,232.5
12,pijama/monkt-everythinghappenstomeretake1-unaccompanied-xxxx-zmp9tiig,18,316.37369791666663
13,jtd/drewk-nogreaterlove-rstednqueena-1988-321d8806,13,156.01953125
14,jtd/evansb-34skidoo-gomezemorellm-1973-a47c25f3,2,109.98958333333333
15,jtd/tynerm-naima-mrazgfostera-1997-5439f74b,14,148.86979166666666
16,jtd/petersono-autumnleaves-brownrthigpene-1965-204c37f6,15,88.94921875
17,pijama/jarrettk-osakanovember81976part1-unaccompanied-xxxx-pst1v2v5,11,2312.33984375
18,jtd/waltonc-goldenearrings-williamsbjonesw-2010-ec16ac3d,4,129.98958333333331
19,jtd/jamala-youremyeverything-nasserjgantf-1970-617a2353,1,159.82942708333331
20,jtd/evansb-whocaniturnto-johnsonmlabarberaj-1980-47bfd9aa,2,69.43880208333333
21,jtd/petersono-birthoftheblues-brownrthigpene-1959-e5828fa7,15,49.98958333333333
22,jtd/evansb-makesomeonehappy-israelscwisea-1965-1863fd83,2,89.98958333333333
23,pijama/evansb-likesomeoneinlove-unaccompanied-xxxx-awtxq598,2,387.984375
24,jtd/petersono-myheartstoodstill-brownrthigpene-1959-da047a33,15,79.98958333333333
25,jtd/barronk-outofnowhere-carterrcobhamb-2003-5ef86b93,12,119.98958333333333
26,jtd/petersono-tricotism-brownrthigpene-1961-20dd5fe5,15,197.06901041666666
27,pijama/mehldaub-hollandlive-unaccompanied-xxxx-bmxdtzz5,3,666.0
28,jtd/hicksj-tedsdelight-lundycmuhammadi-1987-b6c8d3b2,9,168.86979166666666
29,jtd/flanagant-taketheatrain-bettskdurhamb-1975-739531cd,19,99.98958333333333
30,jtd/mancej-intheevening-cranshawbrokerm-1963-fc18d5f4,10,132.5
31,jtd/ibrahima-monkinharlem-mclaurinemgrayg-1996-acf05be8,0,139.98958333333331
32,jtd/mancej-taketheatrain-cleyndertabrowns-2000-faecc5f8,10,175.26953125
33,jtd/tynerm-yousteppedoutofa-sharpeahayesl-1987-2b853f34,14,98.69921875
34,pijama/wilsont-teafortwo-unaccompanied-xxxx-ptbs1qzd,17,378.5390625
35,pijama/tynerm-willowweepforme-unaccompanied-xxxx-d4lr3mqz,14,332.5091145833333
36,jtd/petersono-betterlucknexttime-brownrthigpene-1961-db8ec00c,15,249.98958333333331
37,jtd/evansb-theopener-gomezezigmunde-1974-b7377fd1,2,39.98958333333333
38,pijama/petersono-yesterdayslive-unaccompanied-xxxx-rsono31s,15,217.88671875
39,jtd/jamala-volgaboatman-crosbyiperkinsw-1960-9e695715,1,129.64973958333331
40,jtd/cowells-brilliantcircles-thomascthomasw-1993-5f62849c,16,158.13932291666666
41,pijama/petersono-perdidolive-unaccompanied-xxxx-8im5k4c3,15,370.61979166666663
42,pijama/mehldaub-v-unaccompanied-xxxx-kh2xk8pl,3,215.47916666666666
43,jtd/waltonc-shortcomings-williamsdhigginsb-1985-fe016ba6,4,99.54947916666666
44,pijama/tynerm-whatsnewliveatmerkin-unaccompanied-xxxx-uvvg6cbt,14,232.82942708333331
45,jtd/evansb-gonewiththewind-gomezejoep-1966-a072b7f7,2,69.2890625
46,jtd/tynerm-sweetbasilswing-sharpeascotta-1989-b9a2a6f5,14,119.76953125
47,jtd/jamala-concern-nasserjfournierv-1966-af638c49,1,149.9296875
48,pijama/cowells-djangoliveatmaybeckrecital-unaccompanied-xxxx-wpmudba3,16,372.69010416666663
49,pijama/petersono-littlegirlbluelive-unaccompanied-xxxx-j1rrmwee,15,367.77994791666663
50,jtd/barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,12,202.5
51,jtd/evansb-songfrommashsuicideis-johnsonmlabarberaj-1980-f99669a6,2,99.98958333333333
52,jtd/barronk-embraceableyoutake2-reidrwaitsf-1984-cf648aa2,12,178.88932291666666
53,pijama/ibrahima-bluesforahipking-unaccompanied-xxxx-rql0kv7k,0,68.61979166666666
54,pijama/petersono-bluesoftheprairieslive-unaccompanied-xxxx-m7hcr51i,15,307.46875
55,pijama/petersono-bodyandsoullive-unaccompanied-xxxx-5pvwhswc,15,271.1692708333333
56,jtd/petersono-sometimesimhappy-brownrthigpene-1961-04c9cedf,15,169.98958333333331
57,jtd/tynerm-inception-davisajonese-1962-55301fb7,14,122.5
58,jtd/mehldaub-cheryl-grenadierlballardj-2013-5b112407,3,198.83984375
59,pijama/jonesh-whatisthisthingcalledlove-unaccompanied-xxxx-orjufhu8,8,214.21875
60,pijama/wilsont-bodyandsoul-unaccompanied-xxxx-g4mg4vj5,17,279.9895833333333
61,pijama/jarrettk-pt-unaccompanied-xxxx-whfxi44r,11,355.87369791666663
62,jtd/coreac-sambayantra-vitoumhaynesr-1970-b6f28180,5,89.98958333333333
63,pijama/jamala-whisperings-unaccompanied-xxxx-fpuah3vz,1,206.08984375
64,jtd/flanagant-gethappy-mrazgkayc-1977-815dfa1a,19,69.69921875
65,jtd/evansb-wrapyourtroublesindreams-gomezejoep-1967-a007f3a3,2,68.90885416666666
66,pijama/monkt-askmenow-unaccompanied-xxxx-7mh1wybr,18,276.87890625
67,pijama/coreac-chopinpreludeop-unaccompanied-xxxx-dfz69wrj,5,254.60286458333331
68,pijama/jamala-springishereyourstory-unaccompanied-xxxx-noxcnot0,1,299.58984375
69,pijama/hicksj-speaklowliveatmaybeck-unaccompanied-xxxx-hk6qd5tm,9,298.0598958333333
