,track,pianist,duration
0,pijama/ibrahima-didyouhearthatsound-unaccompanied-xxxx-52eze45g,0,177.77994791666666
1,jtd/tynerm-elvinsirjones-carterrjonese-1975-3b3e9fe5,14,128.80989583333331
2,pijama/coreac-improv1howdeepis-unaccompanied-xxxx-1fpopnlq,5,508.9388020833333
3,pijama/jonesh-achildisbornlive-unaccompanied-xxxx-qjv6k184,8,277.51953125
4,jtd/tynerm-justintime-sharpeascotta-1989-76744f45,14,239.98958333333331
5,jtd/evansb-whocaniturnto-johnsonmlabarberaj-1980-47bfd9aa,2,69.43880208333333
6,jtd/evansb-woodynyoutake2-chamberspjoep-1958-333e0b36,2,109.94921875
7,jtd/evansb-iloveyou-koticktmotianp-1958-607fa31f,2,99.359375
8,jtd/evansb-twelvetonetune-gomezemorellm-1972-80539732,2,49.98958333333333
9,pijama/mehldaub-i-unaccompanied-xxxx-cvvasakx,3,70.95963541666666
10,pijama/coreac-theyellownimbuslivein-unaccompanied-xxxx-jr3298hu,5,550.4309895833333
11,pijama/petersono-bodyandsoullive-unaccompanied-xxxx-twzqxjsp,15,279.06119791666663
12,jtd/flanagant-smoothsailing-washingtonpnashl-1993-0a1cbcba,19,89.98958333333333
13,jtd/ibrahima-duke-bullockbkunenes-2001-0914cb19,0,108.79947916666666
14,jtd/jarrettk-doxy-peacockgdejohnettej-1998-2aedbbc9,11,298.08984375
15,pijama/jonesh-bluesetteliveatmaybeckrecital-unaccompanied-xxxx-ske6c0fu,8,187.91927083333331
16,jtd/drewk-bluesology-rstednqueena-1990-62945f43,13,179.98958333333331
17,jtd/jarrettk-goldenearrings-peacockgdejohnettej-1990-0fa86687,11,175.89973958333331
18,jtd/evansb-wrapyourtroublesindreams-gomezejoep-1967-a007f3a3,2,68.90885416666666
19,pijama/harrisg-lusbluesliveatmaybeck-unaccompanied-xxxx-9ceecrzu,6,367.0390625
20,pijama/monkt-everythinghappenstometake3-unaccompanied-xxxx-zz7huq41,18,207.07942708333331
21,jtd/jarrettk-momentsnotice-peacockgdejohnettej-1998-357ce0e7,11,109.98958333333333
22,jtd/jonesh-cominhomebaby-hollanddcopelandk-1989-44c9d853,8,119.98958333333333
23,jtd/jamala-isntitromantic-crosbyifournierv-1961-790ae8a6,1,59.98958333333333
24,pijama/coreac-thinkingofyoulive-unaccompanied-xxxx-uhh5vvu4,5,334.7109375
25,pijama/jonesh-donothintillyouhearfrom-unaccompanied-xxxx-zsai7dcl,8,217.8828125
26,jtd/barronk-catchandrelease-kitagawakbladeb-2005-432b4129,12,121.98567708333333
27,jtd/mancej-insideout-woodejdurhamb-1994-fc13c01a,10,169.98958333333331
28,jtd/evansb-waltzfordebbie-gomezemorellm-1975-0a9ea382,2,49.98958333333333
29,pijama/ibrahima-africandawn-unaccompanied-xxxx-jmv6zr2p,0,34.859375
30,jtd/jonesh-cleopatrasdream-wongdpearsonl-2010-8b30faab,8,67.69921875
31,pijama/hicksj-straightenupandflyright-unaccompanied-xxxx-4lxer5ns,9,207.5
32,pijama/jonesh-theverythoughtofyou-unaccompanied-xxxx-rw2ze0re,8,216.18489583333331
33,jtd/petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579,15,172.5
34,jtd/flanagant-lets-lundgaardjnashl-1993-8efcf3b9,19,119.81901041666666
35,pijama/mehldaub-someonetowatchoverme-unaccompanied-xxxx-kikphmjd,3,583.62890625
36,jtd/jamala-bellows-heardjisraely-1992-ce069d98,1,66.9296875
37,pijama/wilsont-moonglow-unaccompanied-xxxx-qia4tsgg,17,189.70963541666666
38,pijama/ibrahima-didyouhearthatsound-unaccompanied-xxxx-bl037963,0,89.98958333333333
39,jtd/evansb-waltzfordebby-gomezemorellm-1974-9b89daf6,2,79.98958333333333
40,jtd/evansb-perisscope-gomezemorellm-1973-0e6c1811,2,76.96875
41,pijama/barronk-calypso-unaccompanied-xxxx-7kiii8yr,12,241.15494791666666
42,jtd/flanagant-taketheatrain-bettskdurhamb-1975-739531cd,19,99.98958333333333
43,jtd/jonesh-theresasmallhotel-eckingeribongk-1977-4197b08b,8,119.98958333333333
44,pijama/barronk-aflower-unaccompanied-xxxx-30iyr8pg,12,407.76953125
45,pijama/jonesh-whatdididotobe-unaccompanied-xxxx-kt6fbqmy,8,308.9700520833333
46,jtd/jarrettk-churchdreams-hadencmotianp-1967-f2d04238,11,109.98958333333333
47,pijama/jarrettk-pt-unaccompanied-xxxx-zeyo5k6v,11,520.76953125
48,pijama/ibrahima-thewedding-unaccompanied-xxxx-2ybfj3hv,0,296.15885416666663
49,jtd/petersono-betterlucknexttime-brownrthigpene-1961-db8ec00c,15,249.98958333333331
50,jtd/hicksj-softlyasinamorning-drummondrmuhammadi-1990-0b6ecfa4,9,167.109375
51,pijama/coreac-portraithenriettalive-unaccompanied-xxxx-cr0xsciy,5,142.14713541666666
52,jtd/wilsont-ididntknowwhattime-hintonmjacksono-1976-3f4fa21b,17,159.37890625
53,jtd/evansb-emily-gomezemorellm-1968-f9fa0f9b,2,39.4296875
54,jtd/jarrettk-santaclausiscomingto-peacockgdejohnettej-1998-22e04d0b,11,216.95963541666666
55,jtd/evansb-upwiththelark-johnsonmlabarberaj-1980-33282cd0,2,42.5
56,pijama/jarrettk-pt-unaccompanied-xxxx-e946sx1w,11,482.5
57,jtd/jarrettk-ifiwereabell-peacockgdejohnettej-2001-a567c076,11,399.9895833333333
58,jtd/petersono-bandcall-brownrthigpene-1962-01a2ab5d,15,99.98958333333333
59,pijama/cowells-sendaisendoff-unaccompanied-xxxx-76hpa5yu,16,314.45963541666663
60,jtd/evansb-likesomeoneinlove-johnsonmlabarberaj-1980-45a56209,2,122.5
61,jtd/ibrahima-tintinyana-gertzejntshokom-1965-6febf37f,0,99.98958333333333
62,pijama/mehldaub-johnboylive-unaccompanied-xxxx-swwxkp4b,3,212.04947916666666
63,jtd/drewk-drewsblues-russellcblakeya-1951-4720f118,13,79.98958333333333
64,jtd/evansb-nardis-gomezemorellm-1969-d96b0901,2,59.98958333333333
65,pijama/jamala-springishereyourstory-unaccompanied-xxxx-noxcnot0,1,299.58984375
66,jtd/evansb-howamitoknow-chamberspjoep-1961-888431a7,2,187.93880208333331
67,jtd/jonesh-yardbirdsuite-duviviergrileyb-1977-b81f4c93,8,135.75
68,jtd/petersono-bandcall-brownrthigpene-1961-5e1b44be,15,335.97916666666663
69,jtd/jonesh-alansallies-duviviergdawsona-1978-5bcff2d1,8,66.95182291666666
70,jtd/mancej-mainstem-tuckerbthomasb-1960-60e07797,10,137.0
71,jtd/evansb-perisscope-lafarosmotianp-1958-7fb682d7,2,129.98958333333331
72,jtd/hicksj-autumnleaves-drummondrmuhammadi-1990-17727f5d,9,199.61979166666666
73,jtd/wilsont-oneoclockjump-patrunolsolac-1976-ef5210a9,17,72.5
74,pijama/barronk-thesmudge-unaccompanied-xxxx-3qrwffoj,12,298.95963541666663
75,pijama/wilsont-almostblues-unaccompanied-xxxx-x1l22siv,17,149.09895833333331
76,pijama/jamala-emily-unaccompanied-xxxx-dqvycycm,1,257.4661458333333
77,pijama/coreac-childrenssong2-unaccompanied-xxxx-fs9zu0u9,5,46.694010416666664
78,jtd/evansb-daysofwineroses-johnsonmlabarberaj-1980-1dbb441c,2,112.5
79,pijama/jarrettk-encorefromtokyo-unaccompanied-xxxx-1wyyh1wi,11,482.5
80,jtd/mancej-broadway-tanakahwilliamsj-2007-97763166,10,172.5
81,pijama/drewk-bluesfornils-unaccompanied-xxxx-xtqd50ha,13,257.72916666666663
82,jtd/barronk-embraceableyou-reidrwaitsf-1984-8db9cd16,12,119.98958333333333
83,jtd/hicksj-ideal-dolphindbrooksc-2001-c66ab8b5,9,177.90885416666666
84,jtd/flanagant-birdsong-washingtonpnashl-1997-1538c8eb,19,206.54947916666666
85,jtd/mancej-holymama-riveramlaroccas-1977-9983c9b5,10,152.5
86,jtd/barronk-wellyouneednt-drummondrrileyb-1996-fbe7467b,12,416.77994791666663
87,jtd/barronk-bebop-hadenchaynesr-1994-cd0e18ee,12,239.76953125
88,jtd/petersono-tonight-brownrthigpene-1960-74a9e6ce,15,162.5
89,jtd/hicksj-upjumpedspring-drummondrsmittym-1993-f56fc8b6,9,188.6796875
90,jtd/drewk-lullabyofbirdland-rstednthigpene-1982-701b46df,13,109.89973958333333
91,pijama/barronk-rhythmaning-unaccompanied-xxxx-gonnosvb,12,342.8359375
92,jtd/flanagant-cousinmary-mrazgfostera-1982-3ab53d05,19,198.96875
93,pijama/jonesh-handfulofkeysinstrumental-unaccompanied-xxxx-0bjb6dzz,8,145.609375
94,pijama/coreac-prelude4op-unaccompanied-xxxx-vzlexgh9,5,284.35026041666663
95,jtd/flanagant-meanwhatyousay-lundgaardjnashl-1993-94306a51,19,39.43880208333333
96,jtd/mancej-bluemance-bettskwilliamsj-1994-196327fc,10,219.66927083333331
97,jtd/evansb-myromance-johnsonmlabarberaj-1980-607b3caf,2,38.01953125
98,jtd/mancej-thiscantbelove-mayewilliamsj-1998-4b96584d,10,92.5
99,pijama/coreac-oblivion-unaccompanied-xxxx-ories4o4,5,212.5
100,pijama/flanagant-wail-unaccompanied-xxxx-40ur8u04,19,155.02994791666666
101,jtd/drewk-inyourownsweetway-rstednqueena-1990-3ab72aec,13,159.98958333333331
102,pijama/tynerm-crescent-unaccompanied-xxxx-fch082t4,14,299.8294270833333
103,jtd/petersono-moanin-brownrthigpene-1965-314fe57f,15,109.98958333333333
104,jtd/tynerm-hiptoe-sharpeahayesl-1987-d6465c77,14,139.98958333333331
105,jtd/monkt-evidence-mckibbonablakeya-1971-3d0e983e,18,242.72916666666666
106,jtd/drewk-sunspots-friesendjarvisc-1977-b0f96272,13,189.94921875
107,jtd/waltonc-aroundtheworld-williamsbjonesw-2010-51691254,4,49.33984375
108,jtd/petersono-backhomeagaininindiana-kingawilkinsonm-1947-b0e03bf2,15,58.998697916666664
109,pijama/jonesh-spreadinrhythmaroundinstrumental-unaccompanied-xxxx-kq2w7i0s,8,156.97916666666666
110,pijama/coreac-bagatelle4-unaccompanied-xxxx-9tm4ucsl,5,306.7421875
111,pijama/mehldaub-waltzforj-unaccompanied-xxxx-dvecu0nj,3,363.58984375
112,jtd/evansb-tttttwelvetonetunetwo-gomezezigmunde-1977-d1b60961,2,79.98958333333333
113,jtd/petersono-lildarlin-orstednhannaj-1974-3a4f90c3,15,69.86979166666666
114,jtd/evansb-daysofwineandroses-johnsonmlabarberaj-1980-7fa47407,2,39.869791666666664
115,pijama/ibrahima-intempo-unaccompanied-xxxx-4wqqwtha,0,307.51953125
116,pijama/waltonc-milestones-unaccompanied-xxxx-ayylw3k1,4,257.5
117,jtd/flanagant-lets-lundgaardjnashl-1993-e953293b,19,149.15885416666666
118,jtd/evansb-turnoutthestars-gomezemorellm-1972-e755b790,2,58.96875
119,jtd/drewk-fourandfive-wrightemarablel-1953-ac6f3c2b,13,79.98958333333333
120,jtd/ibrahima-forcoltrane-bullockbkunenes-2001-513932e6,0,72.5
121,jtd/petersono-itaintnecessarilyso-brownrthigpene-1960-aadc1e26,15,119.1796875
122,jtd/waltonc-cedarsblues-williamsdcobbj-2005-bf738f09,4,96.97916666666666
123,pijama/petersono-justyou-unaccompanied-xxxx-zbcnh2jc,15,117.55729166666666
124,jtd/flanagant-giantsteps-mrazgfostera-1982-792f8e7a,19,139.98958333333331
125,jtd/evansb-emily-gomezedejohnettej-1967-49966de1,2,49.98958333333333
126,jtd/monkt-trinkletinkle-mappgroachm-1952-3a8fc6d4,18,57.0
127,pijama/evansb-midnightmood-unaccompanied-xxxx-5tk0w9ks,2,317.0598958333333
128,pijama/ibrahima-oceantheriver-unaccompanied-xxxx-rw7kc1or,0,83.25
129,jtd/evansb-somedaymyprincewillcome-gomezezigmunde-1975-056f18dc,2,49.98958333333333
130,pijama/coreac-oblivionlive-unaccompanied-xxxx-3w12zyc3,5,236.6796875
131,pijama/coreac-childrenssong11-unaccompanied-xxxx-2poeq4tf,5,146.4296875
132,pijama/coreac-scarlattisonataind-unaccompanied-xxxx-r1pm33by,5,127.7734375
133,jtd/mancej-smokeyblues-cleyndertabrowns-2000-fb32713f,10,159.98958333333331
134,pijama/ibrahima-justarrived-unaccompanied-xxxx-j09g621y,0,205.38932291666666
135,jtd/evansb-ifyoucouldseeme-gomezemorellm-1974-923f6173,2,97.75911458333333
136,jtd/hicksj-minorblues-dolphindbrooksc-1997-1fdd8048,9,109.98958333333333
137,pijama/waltonc-bremondsbluesliveatmaybeck-unaccompanied-xxxx-73x1vtck,4,261.4661458333333
138,jtd/monkt-iletasonggo-pettifordoclarkek-1956-832cdfb5,18,57.869791666666664
139,jtd/flanagant-thebalancedscalesthe-washingtonpnashl-1997-6eb3a13e,19,27.955729166666664
