,track,pianist,duration
0,jtd/jamala-itcouldhappentoyou-crosbyifournierv-1958-428c7e1e,1,89.98958333333333
1,jtd/jonesh-thingsaintwhattheyused-drummondrhigginsb-1990-4a0846a7,8,89.22916666666666
2,jtd/cowells-calmassey-mcclurercopelandk-1989-b9a2577a,16,139.72916666666666
3,jtd/ibrahima-anatomyofasouthafrican-gertzejntshokom-1965-4947254c,0,99.70963541666666
4,jtd/jamala-waltzfordebbie-adeyolascrossleyp-1980-0c9b07cd,1,119.97786458333333
5,jtd/evansb-swedishpastry-israelscbunkerl-1963-36012ad1,2,82.5
6,jtd/waltonc-ididntknowwhattime-dumastpenlandr-1979-28cbeeb4,4,189.79947916666666
7,pijama/petersono-ifishouldloseyou-unaccompanied-xxxx-0zsyyw9t,15,316.5130208333333
8,jtd/jarrettk-ifiwereabell-peacockgdejohnettej-2001-a567c076,11,399.9895833333333
9,jtd/jonesh-likesomeoneinlove-duviviergjacksono-1977-75081d2b,8,69.44921875
10,pijama/coreac-mozartpianosonatain-unaccompanied-xxxx-28xkew6f,5,259.9895833333333
11,jtd/evansb-likesomeoneinlove-johnsonmlabarberaj-1980-c67ffd5a,2,119.98958333333333
12,jtd/evansb-whatisthisthingcalled-israelscbunkerl-1966-dd280ffb,2,59.98958333333333
13,pijama/jonesh-memoriesofyouliveat-unaccompanied-xxxx-fvr90li2,8,248.43880208333331
14,pijama/wilsont-atsundown-unaccompanied-xxxx-znl1k7uv,17,151.51953125
15,jtd/jamala-myfirstlovesong-nasserjlampkinc-1966-7e4a5118,1,116.87890625
16,jtd/jonesh-relaxinwithlee-duviviergrileyb-1977-33043105,8,129.91927083333331
17,pijama/wilsont-aghostofachance-unaccompanied-xxxx-mljus2a7,17,176.41796875
18,jtd/drewk-itcouldhappentoyou-rstedntootiea-1974-d1070a8a,13,186.02994791666666
19,jtd/drewk-stellabystarlight-russellcblakeya-1951-e9851153,13,59.98958333333333
20,pijama/ibrahima-africandawn-unaccompanied-xxxx-jmv6zr2p,0,34.859375
21,jtd/evansb-californiahereicome-gomezejoep-1967-fc6dbef4,2,88.95963541666666
22,jtd/waltonc-fantasyind-jonesshigginsb-1974-c215a217,4,199.98958333333331
23,pijama/waltonc-ongreendolphinstreet-unaccompanied-xxxx-tbmtnafy,4,342.5
24,jtd/evansb-myromance-johnsonmlabarberaj-1980-607b3caf,2,38.01953125
25,pijama/hicksj-steadfast-unaccompanied-xxxx-7b11cgbz,9,404.9114583333333
26,jtd/hicksj-sweetandlovely-dolphindbrooksc-2003-e92e9bc2,9,129.43880208333331
27,jtd/drewk-howarethingsinglocca-vindingmthigpene-1981-d4bf5d01,13,129.98958333333331
28,jtd/jarrettk-honeysucklerose-peacockgdejohnettej-2001-85766730,11,159.2890625
29,pijama/cowells-illrememberaprilliveat-unaccompanied-xxxx-scr8cssn,16,298.4192708333333
30,jtd/drewk-bluesville-wrightespecsc-1953-0e9a33ad,13,147.54947916666666
31,jtd/evansb-somedaymyprincewillcome-gomezedejohnettej-1966-3e032117,2,99.98958333333333
32,jtd/petersono-bandcall-brownrthigpene-1961-5e1b44be,15,335.97916666666663
33,jtd/petersono-igotplentyonuttin-brownrthigpene-1960-acc37438,15,79.98958333333333
34,pijama/coreac-portrait2krakow-unaccompanied-xxxx-gkzblaks,5,97.0390625
35,jtd/waltonc-aroundtheworld-williamsbjonesw-2010-51691254,4,49.33984375
36,jtd/tynerm-bluesback-grimeshhaynesr-1963-0c87c237,14,162.5
37,jtd/hicksj-mediii-dolphindbrooksc-1998-b99dde06,9,182.5
38,pijama/petersono-whispering-unaccompanied-xxxx-4atrlyuw,15,107.87890625
39,jtd/evansb-myromance-johnsonmlabarberaj-1980-3148b6ff,2,39.01953125
40,pijama/coreac-portraithenriettalive-unaccompanied-xxxx-cr0xsciy,5,142.14713541666666
41,pijama/wilsont-tempopositioned-unaccompanied-xxxx-9oy9qg0y,17,135.13932291666666
42,jtd/evansb-turnoutthestars-johnsonmlabarberaj-1980-4d47b391,2,122.5
43,jtd/cowells-evidence-mcclurercopelandk-1989-2b14bd69,16,179.98958333333331
44,jtd/monkt-iletasonggo-pettifordoclarkek-1956-832cdfb5,18,57.869791666666664
45,jtd/petersono-allofme-brownrthigpene-1959-a5c47a7e,15,116.76953125
46,jtd/jonesh-rockininrhythm-brownrsmithj-1989-6f5e62d3,8,109.98958333333333
47,jtd/barronk-onefingersnap-hadenchaynesr-1994-7173a1c0,12,269.9895833333333
48,pijama/hicksj-oblivionliveatmaybeckrecital-unaccompanied-xxxx-cojma67r,9,212.90885416666666
49,pijama/hicksj-hickstime-unaccompanied-xxxx-3jm6925t,9,262.5
50,jtd/barronk-allgodschildren-drummondrrileyb-1990-8b77c067,12,159.81901041666666
51,jtd/mancej-fallinginlovewithlove-bettskwilliamsj-1994-d6eca5e5,10,149.40885416666666
52,pijama/jonesh-squeezemeinstrumental-unaccompanied-xxxx-lcyyturr,8,208.90625
53,jtd/evansb-likesomeoneilove-johnsonmlabarberaj-1980-62b3c57e,2,76.66927083333333
54,jtd/barronk-prayer-kitagawakblakej-2015-2e27b226,12,69.98958333333333
55,pijama/wilsont-chinatownmychinatown-unaccompanied-xxxx-s8zj0e0i,17,159.58984375
56,pijama/jonesh-honeysuckleroseinstrumental-unaccompanied-xxxx-y69v6wk4,8,286.04947916666663
57,pijama/coreac-childrenssongno-unaccompanied-xxxx-rq1lkctw,5,70.19921875
58,pijama/waltonc-everytimewesaygoodbye-unaccompanied-xxxx-y7r0zknx,4,385.5
59,pijama/cowells-youtookadvantageofme-unaccompanied-xxxx-4dqzqyux,16,289.92057291666663
60,jtd/ibrahima-airoloblue-gertzejntshokom-1965-a1db4e2c,0,69.98958333333333
61,jtd/jamala-taterpie-heardjisraely-1992-3d395a12,1,33.588541666666664
62,pijama/coreac-scarlattisonataind-unaccompanied-xxxx-r1pm33by,5,127.7734375
63,jtd/evansb-butnotforme-johnsonmlabarberaj-1980-72a459bc,2,104.82942708333333
64,pijama/tynerm-crescent-unaccompanied-xxxx-fch082t4,14,299.8294270833333
65,jtd/drewk-astrangerinparadise-rstedntootiea-1974-a219deb8,13,159.98958333333331
66,pijama/jonesh-keepingoutofmischiefnow-unaccompanied-xxxx-nj85rrj6,8,202.4296875
67,jtd/evansb-howamitoknow-chamberspjoep-1958-60ac90c0,2,187.89973958333331
68,pijama/mehldaub-knivesoutlive-unaccompanied-xxxx-kwpzz1ym,3,660.1588541666666
69,pijama/alleng-flyingtowardthesoundreprise-unaccompanied-xxxx-4k3pq28q,7,372.5
70,pijama/hicksj-jestalittle-unaccompanied-xxxx-ir1viryc,9,323.07291666666663
71,pijama/tynerm-allthethingsyouare-unaccompanied-xxxx-4wa69rln,14,251.70963541666666
72,pijama/coreac-childrenssong2-unaccompanied-xxxx-fs9zu0u9,5,46.694010416666664
73,pijama/petersono-corcovadolive-unaccompanied-xxxx-k6v92siq,15,267.02994791666663
74,pijama/ibrahima-thewedding-unaccompanied-xxxx-2ybfj3hv,0,296.15885416666663
75,jtd/petersono-stellabystarlight-brownrhayesl-1965-971e1f22,15,139.609375
76,pijama/tynerm-searchforpeaceliveat-unaccompanied-xxxx-iz0q79hu,14,372.5
77,pijama/monkt-reflections-unaccompanied-xxxx-rhdxlltf,18,306.2591145833333
78,jtd/coreac-sophisticatedlady-patituccijweckld-1989-85cb4d64,5,99.98958333333333
79,pijama/coreac-bagatelle4-unaccompanied-xxxx-9tm4ucsl,5,306.7421875
80,pijama/flanagant-yesterdays-unaccompanied-xxxx-4hhed1km,19,206.58984375
81,pijama/mehldaub-smellsliketeenspiritlive-unaccompanied-xxxx-n83mzqpg,3,571.51953125
82,jtd/evansb-nardis-gomezemorellm-1973-1a057fb9,2,109.02994791666666
83,jtd/tynerm-inyourownsweetway-davissjonese-1962-81aa6670,14,109.98958333333333
84,jtd/drewk-astrangerinparadise-rstedntootiea-1974-d131cfe3,13,129.98958333333331
85,pijama/wilsont-tuesdayjump-unaccompanied-xxxx-v62griki,17,144.21875
86,jtd/petersono-autumnleaves-brownrthigpene-1961-6f9187d0,15,106.81901041666666
87,pijama/ibrahima-intempo-unaccompanied-xxxx-4wqqwtha,0,307.51953125
88,pijama/wilsont-lushlifetakethea-unaccompanied-xxxx-arbjjpir,17,327.609375
89,jtd/monkt-littlerootietootie-mappgblakeya-1952-f5491fc9,18,81.0
90,pijama/coreac-childrenssongno-unaccompanied-xxxx-65w88uez,5,71.9765625
91,jtd/tynerm-yesterdays-sharpeascotta-1989-47615333,14,159.98958333333331
92,jtd/petersono-moanin-brownrthigpene-1961-b9abb4e9,15,217.46875
93,pijama/ibrahima-tookah-unaccompanied-xxxx-18mcef8h,0,89.98958333333333
94,jtd/hicksj-itgetsbettereverytime-dolphindbrooksc-1997-43d821cd,9,88.82942708333333
95,jtd/jamala-bemylove-heardjisraely-1992-9b0cd1ef,1,79.68880208333333
96,pijama/ibrahima-twelvebytwelve-unaccompanied-xxxx-8ctt462t,0,98.42578125
97,pijama/wilsont-summersend-unaccompanied-xxxx-m3oe27cm,17,98.2890625
98,pijama/cowells-lamentliveatmaybeckrecital-unaccompanied-xxxx-kuyghu20,16,272.46875
99,pijama/ibrahima-bluebolerosecondreprise-unaccompanied-xxxx-wp02vsqx,0,26.58984375
100,pijama/jarrettk-bemylove-unaccompanied-xxxx-momx9xt2,11,333.83984375
101,jtd/petersono-thegravywaltz-brownrthigpene-1964-5603a4da,15,119.98958333333333
102,jtd/petersono-taketheatrain-orstednhannaj-1974-5ad1daf5,15,69.46875
103,jtd/evansb-wrapyourtroublesindreams-gomezejoep-1966-8246298a,2,69.98958333333333
104,jtd/brownr-sttropez-petersononashl-1994-fe100202,15,127.61979166666666
105,pijama/waltonc-letscallthis-unaccompanied-xxxx-f8szjzuz,4,198.5390625
106,pijama/flanagant-rubymydear-unaccompanied-xxxx-mzmrfj9e,19,179.109375
107,jtd/jarrettk-bouncinwithbud-peacockgdejohnettej-1998-5ee5c7f3,11,339.9895833333333
