,track,pianist,duration
0,jtd/mancej-smokeyblues-cleyndertabrowns-2000-fb32713f,10,159.98958333333331
1,pijama/petersono-givemethesimplelife-unaccompanied-xxxx-83wt6mxc,15,236.06901041666666
2,jtd/brownr-howcomeyoudome-petersononashl-1994-c7118c8a,15,61.37890625
3,jtd/evansb-comerainorcomeshine-israelscbunkerl-1965-b59b9d18,2,29.989583333333332
4,jtd/flanagant-meanwhatyousay-lundgaardjnashl-1993-94306a51,19,39.43880208333333
5,pijama/coreac-brazillive-unaccompanied-xxxx-qutasxb2,5,172.5
6,jtd/evansb-iloveyou-koticktmotianp-1958-607fa31f,2,99.359375
7,jtd/evansb-oleo-jonessjoep-1958-0da512cf,2,48.955729166666664
8,jtd/drewk-hushabyejewishfolktune-rstednthigpene-1982-038b2bd4,13,118.81901041666666
9,jtd/evansb-somedaymyprincewillcome-gomezemorellm-1972-f5c17cd1,2,58.87890625
10,jtd/jarrettk-oleo-peacockgdejohnettej-2001-76c37d00,11,227.75911458333331
11,pijama/ibrahima-dedicationtodukeellington-unaccompanied-xxxx-n8jlevsb,0,469.9895833333333
12,pijama/coreac-childrenssong3-unaccompanied-xxxx-be1knaf7,5,70.91927083333333
13,jtd/drewk-sunspots-friesendjarvisc-1977-b0f96272,13,189.94921875
14,jtd/waltonc-forallweknow-dumastpenlandr-1979-86d264bb,4,62.5
15,jtd/monkt-lizaallthecloudsllroll-pettifordoblakeya-1956-97f12de7,18,58.959635416666664
16,pijama/jarrettk-pt-unaccompanied-xxxx-unn3xjbb,11,442.24479166666663
17,jtd/monkt-honeysucklerose-pettifordoblakeya-1957-6f814215,18,79.27994791666666
18,pijama/harrisg-lusbluesliveatmaybeck-unaccompanied-xxxx-9ceecrzu,6,367.0390625
19,pijama/waltonc-ididntknowwhattimeit-unaccompanied-xxxx-kwpclday,4,307.12890625
20,jtd/evansb-youregonnahearfromme-gomezedejohnettej-1967-b8288e9d,2,67.91927083333333
21,pijama/cowells-youtookadvantageofme-unaccompanied-xxxx-4dqzqyux,16,289.92057291666663
22,pijama/waltonc-bluesformyself-unaccompanied-xxxx-xksybfl6,4,230.62760416666666
23,jtd/jamala-oneformiles-nasserjlampkinc-1964-c68f6f7d,1,160.109375
24,pijama/ibrahima-forcoltrane-unaccompanied-xxxx-esbwjxxi,0,309.9895833333333
25,pijama/tynerm-whatsnewliveatmerkin-unaccompanied-xxxx-uvvg6cbt,14,232.82942708333331
26,jtd/evansb-upwiththelark-johnsonmlabarberaj-1980-476e4749,2,48.9296875
27,jtd/barronk-shuffleboil-kitagawakblakej-2015-3a37bdb6,12,79.98958333333333
28,pijama/monkt-darnthatdream-unaccompanied-xxxx-2tqb55cb,18,217.71354166666666
29,pijama/coreac-theyellownimbuslivein-unaccompanied-xxxx-jr3298hu,5,550.4309895833333
30,jtd/evansb-veryearly-gomezemorellm-1969-e8bb252c,2,45.819010416666664
31,jtd/cowells-roundaboutmidnight-thomascthomasw-1993-66ae7207,16,109.39973958333333
32,pijama/coreac-improvisationonscarlattilivein-unaccompanied-xxxx-g6dqiw3y,5,137.92317708333331
33,pijama/mehldaub-bittersweetsymphonywaterloosunset-unaccompanied-xxxx-htu1wae1,3,950.1953125
34,jtd/petersono-autumnleaves-brownrthigpene-1965-204c37f6,15,88.94921875
35,jtd/jonesh-intimidation-hollanddcopelandk-1989-c8e7a552,8,79.98958333333333
36,jtd/evansb-veryearly-gomezemorellm-1972-ba030db7,2,49.98958333333333
37,jtd/evansb-myromance-johnsonmlabarberaj-1980-e2bcf98d,2,39.98958333333333
38,pijama/mancej-carelesslove-unaccompanied-xxxx-6escwcsr,10,416.8098958333333
39,jtd/jonesh-confirmation-mcbrideccobbj-2006-54f05882,8,79.98958333333333
40,jtd/petersono-somethingscoming-brownrthigpene-1960-1506b02a,15,69.98958333333333
41,pijama/hicksj-nuttyrecordedliveinconcert-unaccompanied-xxxx-4kw29xti,9,518.58984375
42,jtd/evansb-howmyheartsings-gomezemorellm-1969-4698ea14,2,36.87890625
43,jtd/drewk-astrangerinparadise-rstedntootiea-1974-d131cfe3,13,129.98958333333331
